-0.11989	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
0.10539	0.17020	0.19140	0.19606	0.19264	0.18428	0.17239	0.15775	0.14088	0.12231	0.10263	0.08273	0.06396	0.04818	0.03757	0.03397	0.03812	0.04932	0.06576	0.08528	0.10605	0.12676	0.14660	0.16509	0.18193	0.19699	0.21027	0.22206	0.23315	0.24590	0.26746	
0.32303	0.35561	0.36834	0.36831	0.35961	0.34434	0.32362	0.29807	0.26821	0.23465	0.19836	0.16100	0.12526	0.09491	0.07438	0.06739	0.07544	0.09709	0.12865	0.16574	0.20457	0.24250	0.27797	0.31013	0.33863	0.36339	0.38458	0.40260	0.41829	0.43344	0.45205	
0.48238	0.49693	0.50010	0.49473	0.48244	0.46398	0.43953	0.40900	0.37226	0.32954	0.28178	0.23117	0.18164	0.13892	0.10975	0.09977	0.11125	0.14197	0.18629	0.23749	0.28979	0.33927	0.38377	0.42244	0.45524	0.48258	0.50502	0.52323	0.53795	0.55025	0.56200	
0.57672	0.58136	0.57897	0.57103	0.55816	0.54029	0.51684	0.48683	0.44924	0.40344	0.34988	0.29093	0.23152	0.17924	0.14310	0.13067	0.14495	0.18295	0.23705	0.29820	0.35874	0.41368	0.46069	0.49938	0.53048	0.55520	0.57474	0.59006	0.60185	0.61067	0.61726	
0.62305	0.62255	0.61748	0.60878	0.59682	0.58133	0.56132	0.53515	0.50081	0.45661	0.40213	0.33943	0.27409	0.21528	0.17405	0.15978	0.17615	0.21943	0.28014	0.34712	0.41112	0.46653	0.51133	0.54602	0.57243	0.59266	0.60847	0.62096	0.63063	0.63752	0.64159	
0.64313	0.63998	0.63326	0.62391	0.61255	0.59914	0.58268	0.56118	0.53185	0.49191	0.43985	0.37705	0.30927	0.24678	0.20235	0.18686	0.20462	0.25119	0.31555	0.38480	0.44859	0.50118	0.54129	0.57056	0.59192	0.60823	0.62154	0.63283	0.64215	0.64894	0.65247	
0.65234	0.64754	0.63912	0.62840	0.61651	0.60390	0.58987	0.57233	0.54802	0.51324	0.46539	0.40498	0.33749	0.27382	0.22791	0.21181	0.23026	0.27834	0.34380	0.41257	0.47372	0.52183	0.55655	0.58068	0.59803	0.61193	0.62446	0.63626	0.64680	0.65482	0.65894	
0.65823	0.65200	0.64150	0.62861	0.61512	0.60207	0.58913	0.57434	0.55418	0.52436	0.48134	0.42473	0.35951	0.29665	0.25075	0.23457	0.25313	0.30117	0.36572	0.43206	0.48922	0.53236	0.56206	0.58204	0.59672	0.60964	0.62276	0.63631	0.64912	0.65919	0.66447	
0.66356	0.65581	0.64285	0.62718	0.61134	0.59696	0.58410	0.57095	0.55392	0.52833	0.49005	0.43790	0.37620	0.31568	0.27101	0.25520	0.27337	0.32012	0.38224	0.44492	0.49751	0.53585	0.56131	0.57822	0.59134	0.60430	0.61888	0.63495	0.65069	0.66335	0.67011	
0.66912	0.65972	0.64395	0.62506	0.60639	0.59014	0.57671	0.56439	0.54958	0.52743	0.49344	0.44590	0.38849	0.33137	0.28886	0.27377	0.29116	0.33568	0.39429	0.45260	0.50052	0.53454	0.55658	0.57131	0.58366	0.59726	0.61383	0.63289	0.65204	0.66768	0.67618	
0.67515	0.66395	0.64509	0.62264	0.60079	0.58235	0.56796	0.55594	0.54266	0.52322	0.49300	0.44994	0.39719	0.34419	0.30451	0.29040	0.30673	0.34833	0.40274	0.45632	0.49972	0.52998	0.54932	0.56254	0.57461	0.58923	0.60809	0.63048	0.65340	0.67235	0.68278	
0.68175	0.66864	0.64644	0.62016	0.59488	0.57402	0.55841	0.54635	0.53410	0.51680	0.48982	0.45100	0.40305	0.35458	0.31818	0.30524	0.32029	0.35852	0.40832	0.45707	0.49621	0.52322	0.54045	0.55263	0.56475	0.58062	0.60197	0.62794	0.65494	0.67748	0.69003	
0.68904	0.67392	0.64819	0.61783	0.58892	0.56546	0.54847	0.53610	0.52453	0.50890	0.48472	0.44987	0.40668	0.36295	0.33008	0.31842	0.33208	0.36667	0.41167	0.45561	0.49078	0.51500	0.53056	0.54206	0.55447	0.57174	0.59575	0.62551	0.65682	0.68319	0.69801	
0.69708	0.67991	0.65051	0.61589	0.58316	0.55696	0.53842	0.52555	0.51437	0.50006	0.47832	0.44715	0.40862	0.36967	0.34043	0.33010	0.34230	0.37316	0.41330	0.45256	0.48406	0.50584	0.52008	0.53118	0.54408	0.56289	0.58970	0.62342	0.65924	0.68961	0.70680	
0.70598	0.68675	0.65361	0.61461	0.57791	0.54880	0.52854	0.51498	0.50396	0.49068	0.47109	0.44335	0.40929	0.37504	0.34943	0.34042	0.35117	0.37829	0.41368	0.44843	0.47650	0.49615	0.50934	0.52028	0.53385	0.55437	0.58413	0.62194	0.66240	0.69687	0.71650	
0.71583	0.69458	0.65772	0.61428	0.57348	0.54129	0.51911	0.50465	0.49356	0.48110	0.46342	0.43887	0.40908	0.37936	0.35726	0.34954	0.35886	0.38236	0.41315	0.44361	0.46849	0.48624	0.49862	0.50961	0.52407	0.54649	0.57936	0.62139	0.66654	0.70513	0.72720	
