0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
0.07952	0.07897	0.07731	0.07461	0.07098	0.06655	0.06150	0.05604	0.05039	0.04480	0.03952	0.03479	0.03084	0.02787	0.02602	0.02539	0.02602	0.02787	0.03084	0.03479	0.03952	0.04480	0.05039	0.05604	0.06150	0.06655	0.07098	0.07461	0.07731	0.07897	0.07952	
0.15673	0.15566	0.15243	0.14717	0.14007	0.13142	0.12155	0.11085	0.09978	0.08882	0.07845	0.06915	0.06138	0.05552	0.05188	0.05064	0.05188	0.05552	0.06138	0.06915	0.07845	0.08882	0.09978	0.11085	0.12155	0.13142	0.14007	0.14717	0.15243	0.15566	0.15673	
0.22961	0.22806	0.22341	0.21583	0.20560	0.19311	0.17883	0.16334	0.14727	0.13133	0.11622	0.10266	0.09131	0.08274	0.07741	0.07560	0.07741	0.08274	0.09131	0.10266	0.11622	0.13133	0.14727	0.16334	0.17883	0.19311	0.20560	0.21583	0.22341	0.22806	0.22961	
0.29659	0.29464	0.28877	0.27919	0.26625	0.25042	0.23230	0.21259	0.19210	0.17172	0.15237	0.13496	0.12037	0.10935	0.10248	0.10015	0.10248	0.10935	0.12037	0.13496	0.15237	0.17172	0.19210	0.21259	0.23230	0.25042	0.26625	0.27919	0.28877	0.29464	0.29659	
0.35673	0.35444	0.34757	0.33635	0.32117	0.30256	0.28121	0.25794	0.23370	0.20952	0.18651	0.16578	0.14836	0.13518	0.12697	0.12418	0.12697	0.13518	0.14836	0.16578	0.18651	0.20952	0.23370	0.25794	0.28121	0.30256	0.32117	0.33635	0.34757	0.35444	0.35673	
0.40968	0.40713	0.39946	0.38693	0.36996	0.34913	0.32519	0.29904	0.27174	0.24445	0.21841	0.19490	0.17511	0.16012	0.15077	0.14759	0.15077	0.16012	0.17511	0.19490	0.21841	0.24445	0.27174	0.29904	0.32519	0.34913	0.36996	0.38693	0.39946	0.40713	0.40968	
0.45565	0.45289	0.44460	0.43105	0.41269	0.39013	0.36418	0.33579	0.30610	0.27636	0.24793	0.22221	0.20053	0.18409	0.17382	0.17032	0.17382	0.18409	0.20053	0.22221	0.24793	0.27636	0.30610	0.33579	0.36418	0.39013	0.41269	0.43105	0.44460	0.45289	0.45565	
0.49525	0.49232	0.48355	0.46920	0.44976	0.42589	0.39841	0.36834	0.33685	0.30528	0.27507	0.24769	0.22459	0.20704	0.19607	0.19234	0.19607	0.20704	0.22459	0.24769	0.27507	0.30528	0.33685	0.36834	0.39841	0.42589	0.44976	0.46920	0.48355	0.49232	0.49525	
0.52933	0.52627	0.51709	0.50211	0.48182	0.45693	0.42831	0.39701	0.36424	0.33139	0.29992	0.27139	0.24730	0.22898	0.21753	0.21363	0.21753	0.22898	0.24730	0.27139	0.29992	0.33139	0.36424	0.39701	0.42831	0.45693	0.48182	0.50211	0.51709	0.52627	0.52933	
