0.40940	0.40917	0.40847	0.40731	0.40569	0.40361	0.40109	0.39812	0.39471	0.39089	0.38665	0.38202	0.37699	0.37160	0.36586	0.35978	0.35339	0.34670	0.33974	0.33253	0.32509	0.31746	0.30965	0.30170	0.29363	0.28548	0.27728	0.26906	0.26084	0.25267	0.24458	0.23660	0.22877	0.22111	0.21368	0.20649	0.19958	0.19299	0.18674	0.18087	0.17540	0.17037	0.16579	0.16170	0.15810	0.15503	0.15249	0.15051	0.14908	0.14822	0.14793	0.14822	0.14908	0.15051	0.15249	0.15503	0.15810	0.16170	0.16579	0.17037	0.17540	0.18087	0.18674	0.19299	0.19958	0.20649	0.21368	0.22111	0.22877	0.23660	0.24458	0.25267	0.26084	0.26906	0.27728	0.28548	0.29363	0.30170	0.30965	0.31746	0.32509	0.33253	0.33974	0.34670	0.35339	0.35978	0.36586	0.37160	0.37699	0.38202	0.38665	0.39089	0.39471	0.39812	0.40109	0.40361	0.40569	0.40731	0.40847	0.40917	0.40940	
0.42391	0.42367	0.42296	0.42177	0.42010	0.41797	0.41537	0.41233	0.40883	0.40491	0.40056	0.39580	0.39064	0.38510	0.37920	0.37296	0.36639	0.35952	0.35237	0.34496	0.33732	0.32947	0.32144	0.31327	0.30497	0.29659	0.28815	0.27968	0.27123	0.26282	0.25448	0.24627	0.23820	0.23031	0.22265	0.21524	0.20812	0.20132	0.19488	0.18883	0.18319	0.17800	0.17328	0.16905	0.16534	0.16217	0.15955	0.15750	0.15603	0.15514	0.15484	0.15514	0.15603	0.15750	0.15955	0.16217	0.16534	0.16905	0.17328	0.17800	0.18319	0.18883	0.19488	0.20132	0.20812	0.21524	0.22265	0.23031	0.23820	0.24627	0.25448	0.26282	0.27123	0.27968	0.28815	0.29659	0.30497	0.31327	0.32144	0.32947	0.33732	0.34496	0.35237	0.35952	0.36639	0.37296	0.37920	0.38510	0.39064	0.39580	0.40056	0.40491	0.40883	0.41233	0.41537	0.41797	0.42010	0.42177	0.42296	0.42367	0.42391	
0.43781	0.43756	0.43683	0.43561	0.43390	0.43172	0.42906	0.42594	0.42237	0.41834	0.41389	0.40901	0.40373	0.39806	0.39202	0.38562	0.37889	0.37185	0.36452	0.35693	0.34909	0.34105	0.33282	0.32444	0.31593	0.30733	0.29867	0.28998	0.28130	0.27267	0.26412	0.25568	0.24739	0.23929	0.23142	0.22380	0.21649	0.20950	0.20288	0.19665	0.19086	0.18552	0.18066	0.17631	0.17250	0.16923	0.16654	0.16443	0.16291	0.16200	0.16169	0.16200	0.16291	0.16443	0.16654	0.16923	0.17250	0.17631	0.18066	0.18552	0.19086	0.19665	0.20288	0.20950	0.21649	0.22380	0.23142	0.23929	0.24739	0.25568	0.26412	0.27267	0.28130	0.28998	0.29867	0.30733	0.31593	0.32444	0.33282	0.34105	0.34909	0.35693	0.36452	0.37185	0.37889	0.38562	0.39202	0.39806	0.40373	0.40901	0.41389	0.41834	0.42237	0.42594	0.42906	0.43172	0.43390	0.43561	0.43683	0.43756	0.43781	
0.45110	0.45085	0.45010	0.44886	0.44711	0.44488	0.44217	0.43898	0.43533	0.43122	0.42666	0.42168	0.41629	0.41049	0.40431	0.39778	0.39090	0.38370	0.37621	0.36844	0.36043	0.35221	0.34379	0.33521	0.32651	0.31771	0.30885	0.29996	0.29108	0.28224	0.27348	0.26484	0.25635	0.24805	0.23998	0.23218	0.22468	0.21752	0.21073	0.20434	0.19840	0.19292	0.18794	0.18348	0.17957	0.17622	0.17345	0.17129	0.16973	0.16879	0.16848	0.16879	0.16973	0.17129	0.17345	0.17622	0.17957	0.18348	0.18794	0.19292	0.19840	0.20434	0.21073	0.21752	0.22468	0.23218	0.23998	0.24805	0.25635	0.26484	0.27348	0.28224	0.29108	0.29996	0.30885	0.31771	0.32651	0.33521	0.34379	0.35221	0.36043	0.36844	0.37621	0.38370	0.39090	0.39778	0.40431	0.41049	0.41629	0.42168	0.42666	0.43122	0.43533	0.43898	0.44217	0.44488	0.44711	0.44886	0.45010	0.45085	0.45110	
0.46382	0.46356	0.46280	0.46153	0.45975	0.45748	0.45471	0.45146	0.44773	0.44354	0.43890	0.43381	0.42831	0.42240	0.41610	0.40943	0.40242	0.39508	0.38743	0.37951	0.37134	0.36295	0.35436	0.34560	0.33672	0.32774	0.31869	0.30962	0.30054	0.29152	0.28257	0.27374	0.26507	0.25659	0.24834	0.24036	0.23270	0.22537	0.21843	0.21190	0.20582	0.20021	0.19512	0.19055	0.18655	0.18312	0.18029	0.17807	0.17648	0.17552	0.17520	0.17552	0.17648	0.17807	0.18029	0.18312	0.18655	0.19055	0.19512	0.20021	0.20582	0.21190	0.21843	0.22537	0.23270	0.24036	0.24834	0.25659	0.26507	0.27374	0.28257	0.29152	0.30054	0.30962	0.31869	0.32774	0.33672	0.34560	0.35436	0.36295	0.37134	0.37951	0.38743	0.39508	0.40242	0.40943	0.41610	0.42240	0.42831	0.43381	0.43890	0.44354	0.44773	0.45146	0.45471	0.45748	0.45975	0.46153	0.46280	0.46356	0.46382	
0.47597	0.47571	0.47494	0.47364	0.47183	0.46952	0.46670	0.46339	0.45959	0.45533	0.45060	0.44543	0.43983	0.43381	0.42740	0.42061	0.41347	0.40599	0.39821	0.39015	0.38182	0.37328	0.36453	0.35562	0.34657	0.33742	0.32820	0.31896	0.30971	0.30051	0.29139	0.28239	0.27355	0.26490	0.25649	0.24836	0.24054	0.23307	0.22598	0.21932	0.21311	0.20739	0.20219	0.19753	0.19344	0.18995	0.18706	0.18479	0.18317	0.18219	0.18186	0.18219	0.18317	0.18479	0.18706	0.18995	0.19344	0.19753	0.20219	0.20739	0.21311	0.21932	0.22598	0.23307	0.24054	0.24836	0.25649	0.26490	0.27355	0.28239	0.29139	0.30051	0.30971	0.31896	0.32820	0.33742	0.34657	0.35562	0.36453	0.37328	0.38182	0.39015	0.39821	0.40599	0.41347	0.42061	0.42740	0.43381	0.43983	0.44543	0.45060	0.45533	0.45959	0.46339	0.46670	0.46952	0.47183	0.47364	0.47494	0.47571	0.47597	
0.48759	0.48733	0.48654	0.48522	0.48338	0.48103	0.47816	0.47480	0.47094	0.46661	0.46180	0.45654	0.45085	0.44473	0.43822	0.43132	0.42406	0.41646	0.40855	0.40036	0.39190	0.38321	0.37432	0.36526	0.35606	0.34676	0.33739	0.32799	0.31859	0.30923	0.29995	0.29080	0.28180	0.27301	0.26445	0.25617	0.24821	0.24060	0.23339	0.22661	0.22029	0.21446	0.20916	0.20442	0.20025	0.19669	0.19375	0.19144	0.18978	0.18879	0.18845	0.18879	0.18978	0.19144	0.19375	0.19669	0.20025	0.20442	0.20916	0.21446	0.22029	0.22661	0.23339	0.24060	0.24821	0.25617	0.26445	0.27301	0.28180	0.29080	0.29995	0.30923	0.31859	0.32799	0.33739	0.34676	0.35606	0.36526	0.37432	0.38321	0.39190	0.40036	0.40855	0.41646	0.42406	0.43132	0.43822	0.44473	0.45085	0.45654	0.46180	0.46661	0.47094	0.47480	0.47816	0.48103	0.48338	0.48522	0.48654	0.48733	0.48759	
0.49870	0.49843	0.49763	0.49629	0.49442	0.49203	0.48913	0.48571	0.48179	0.47739	0.47251	0.46718	0.46140	0.45519	0.44858	0.44158	0.43421	0.42650	0.41847	0.41016	0.40157	0.39276	0.38374	0.37454	0.36521	0.35577	0.34626	0.33671	0.32717	0.31767	0.30826	0.29896	0.28983	0.28089	0.27220	0.26379	0.25571	0.24798	0.24065	0.23376	0.22734	0.22142	0.21603	0.21121	0.20698	0.20335	0.20036	0.19802	0.19633	0.19532	0.19498	0.19532	0.19633	0.19802	0.20036	0.20335	0.20698	0.21121	0.21603	0.22142	0.22734	0.23376	0.24065	0.24798	0.25571	0.26379	0.27220	0.28089	0.28983	0.29896	0.30826	0.31767	0.32717	0.33671	0.34626	0.35577	0.36521	0.37454	0.38374	0.39276	0.40157	0.41016	0.41847	0.42650	0.43421	0.44158	0.44858	0.45519	0.46140	0.46718	0.47251	0.47739	0.48179	0.48571	0.48913	0.49203	0.49442	0.49629	0.49763	0.49843	0.49870	
0.50932	0.50905	0.50823	0.50688	0.50498	0.50256	0.49961	0.49614	0.49217	0.48771	0.48276	0.47735	0.47149	0.46520	0.45850	0.45140	0.44393	0.43612	0.42799	0.41956	0.41086	0.40193	0.39279	0.38347	0.37402	0.36445	0.35481	0.34514	0.33548	0.32585	0.31631	0.30688	0.29763	0.28857	0.27976	0.27124	0.26304	0.25520	0.24777	0.24078	0.23427	0.22826	0.22280	0.21791	0.21361	0.20994	0.20690	0.20452	0.20281	0.20179	0.20144	0.20179	0.20281	0.20452	0.20690	0.20994	0.21361	0.21791	0.22280	0.22826	0.23427	0.24078	0.24777	0.25520	0.26304	0.27124	0.27976	0.28857	0.29763	0.30688	0.31631	0.32585	0.33548	0.34514	0.35481	0.36445	0.37402	0.38347	0.39279	0.40193	0.41086	0.41956	0.42799	0.43612	0.44393	0.45140	0.45850	0.46520	0.47149	0.47735	0.48276	0.48771	0.49217	0.49614	0.49961	0.50256	0.50498	0.50688	0.50823	0.50905	0.50932	
0.51948	0.51920	0.51838	0.51700	0.51508	0.51262	0.50964	0.50613	0.50210	0.49758	0.49257	0.48709	0.48116	0.47478	0.46800	0.46081	0.45325	0.44535	0.43711	0.42858	0.41978	0.41074	0.40149	0.39207	0.38250	0.37282	0.36307	0.35329	0.34351	0.33377	0.32411	0.31458	0.30521	0.29604	0.28713	0.27850	0.27020	0.26227	0.25475	0.24767	0.24108	0.23500	0.22947	0.22451	0.22016	0.21644	0.21337	0.21096	0.20923	0.20819	0.20784	0.20819	0.20923	0.21096	0.21337	0.21644	0.22016	0.22451	0.22947	0.23500	0.24108	0.24767	0.25475	0.26227	0.27020	0.27850	0.28713	0.29604	0.30521	0.31458	0.32411	0.33377	0.34351	0.35329	0.36307	0.37282	0.38250	0.39207	0.40149	0.41074	0.41978	0.42858	0.43711	0.44535	0.45325	0.46081	0.46800	0.47478	0.48116	0.48709	0.49257	0.49758	0.50210	0.50613	0.50964	0.51262	0.51508	0.51700	0.51838	0.51920	0.51948	
0.52920	0.52892	0.52808	0.52669	0.52475	0.52226	0.51923	0.51568	0.51161	0.50703	0.50196	0.49641	0.49041	0.48396	0.47710	0.46983	0.46219	0.45419	0.44587	0.43724	0.42835	0.41921	0.40986	0.40034	0.39067	0.38089	0.37104	0.36115	0.35127	0.34143	0.33167	0.32204	0.31258	0.30332	0.29431	0.28559	0.27720	0.26919	0.26159	0.25444	0.24777	0.24163	0.23604	0.23103	0.22663	0.22287	0.21976	0.21733	0.21558	0.21452	0.21417	0.21452	0.21558	0.21733	0.21976	0.22287	0.22663	0.23103	0.23604	0.24163	0.24777	0.25444	0.26159	0.26919	0.27720	0.28559	0.29431	0.30332	0.31258	0.32204	0.33167	0.34143	0.35127	0.36115	0.37104	0.38089	0.39067	0.40034	0.40986	0.41921	0.42835	0.43724	0.44587	0.45419	0.46219	0.46983	0.47710	0.48396	0.49041	0.49641	0.50196	0.50703	0.51161	0.51568	0.51923	0.52226	0.52475	0.52669	0.52808	0.52892	0.52920	
0.53851	0.53823	0.53738	0.53597	0.53401	0.53149	0.52843	0.52483	0.52071	0.51608	0.51095	0.50535	0.49927	0.49276	0.48582	0.47847	0.47075	0.46267	0.45427	0.44556	0.43657	0.42735	0.41791	0.40830	0.39854	0.38867	0.37873	0.36875	0.35878	0.34885	0.33901	0.32929	0.31974	0.31040	0.30131	0.29251	0.28405	0.27596	0.26829	0.26108	0.25435	0.24815	0.24251	0.23746	0.23302	0.22922	0.22608	0.22363	0.22186	0.22080	0.22044	0.22080	0.22186	0.22363	0.22608	0.22922	0.23302	0.23746	0.24251	0.24815	0.25435	0.26108	0.26829	0.27596	0.28405	0.29251	0.30131	0.31040	0.31974	0.32929	0.33901	0.34885	0.35878	0.36875	0.37873	0.38867	0.39854	0.40830	0.41791	0.42735	0.43657	0.44556	0.45427	0.46267	0.47075	0.47847	0.48582	0.49276	0.49927	0.50535	0.51095	0.51608	0.52071	0.52483	0.52843	0.53149	0.53401	0.53597	0.53738	0.53823	0.53851	
0.54744	0.54716	0.54630	0.54488	0.54289	0.54034	0.53724	0.53361	0.52944	0.52476	0.51958	0.51391	0.50777	0.50119	0.49418	0.48677	0.47897	0.47081	0.46233	0.45354	0.44448	0.43517	0.42566	0.41596	0.40612	0.39617	0.38615	0.37610	0.36605	0.35604	0.34612	0.33633	0.32670	0.31729	0.30813	0.29927	0.29074	0.28260	0.27487	0.26760	0.26082	0.25457	0.24889	0.24380	0.23932	0.23550	0.23234	0.22986	0.22808	0.22701	0.22665	0.22701	0.22808	0.22986	0.23234	0.23550	0.23932	0.24380	0.24889	0.25457	0.26082	0.26760	0.27487	0.28260	0.29074	0.29927	0.30813	0.31729	0.32670	0.33633	0.34612	0.35604	0.36605	0.37610	0.38615	0.39617	0.40612	0.41596	0.42566	0.43517	0.44448	0.45354	0.46233	0.47081	0.47897	0.48677	0.49418	0.50119	0.50777	0.51391	0.51958	0.52476	0.52944	0.53361	0.53724	0.54034	0.54289	0.54488	0.54630	0.54716	0.54744	
0.55602	0.55573	0.55486	0.55342	0.55141	0.54883	0.54570	0.54203	0.53782	0.53309	0.52785	0.52213	0.51593	0.50929	0.50221	0.49472	0.48686	0.47863	0.47007	0.46121	0.45208	0.44270	0.43311	0.42334	0.41343	0.40341	0.39332	0.38319	0.37308	0.36300	0.35302	0.34316	0.33348	0.32401	0.31479	0.30587	0.29729	0.28909	0.28132	0.27400	0.26718	0.26090	0.25517	0.25005	0.24555	0.24170	0.23852	0.23603	0.23424	0.23316	0.23280	0.23316	0.23424	0.23603	0.23852	0.24170	0.24555	0.25005	0.25517	0.26090	0.26718	0.27400	0.28132	0.28909	0.29729	0.30587	0.31479	0.32401	0.33348	0.34316	0.35302	0.36300	0.37308	0.38319	0.39332	0.40341	0.41343	0.42334	0.43311	0.44270	0.45208	0.46121	0.47007	0.47863	0.48686	0.49472	0.50221	0.50929	0.51593	0.52213	0.52785	0.53309	0.53782	0.54203	0.54570	0.54883	0.55141	0.55342	0.55486	0.55573	0.55602	
0.56426	0.56397	0.56309	0.56164	0.55960	0.55700	0.55384	0.55012	0.54587	0.54109	0.53580	0.53002	0.52377	0.51706	0.50992	0.50237	0.49444	0.48615	0.47752	0.46859	0.45939	0.44995	0.44029	0.43045	0.42048	0.41040	0.40024	0.39006	0.37988	0.36975	0.35971	0.34981	0.34007	0.33055	0.32128	0.31232	0.30370	0.29546	0.28764	0.28029	0.27344	0.26712	0.26137	0.25622	0.25170	0.24783	0.24464	0.24213	0.24033	0.23925	0.23889	0.23925	0.24033	0.24213	0.24464	0.24783	0.25170	0.25622	0.26137	0.26712	0.27344	0.28029	0.28764	0.29546	0.30370	0.31232	0.32128	0.33055	0.34007	0.34981	0.35971	0.36975	0.37988	0.39006	0.40024	0.41040	0.42048	0.43045	0.44029	0.44995	0.45939	0.46859	0.47752	0.48615	0.49444	0.50237	0.50992	0.51706	0.52377	0.53002	0.53580	0.54109	0.54587	0.55012	0.55384	0.55700	0.55960	0.56164	0.56309	0.56397	0.56426	
0.57220	0.57190	0.57102	0.56954	0.56749	0.56486	0.56166	0.55791	0.55362	0.54879	0.54345	0.53762	0.53131	0.52454	0.51734	0.50973	0.50173	0.49338	0.48469	0.47570	0.46643	0.45693	0.44721	0.43732	0.42728	0.41715	0.40694	0.39670	0.38648	0.37630	0.36622	0.35626	0.34649	0.33693	0.32762	0.31862	0.30997	0.30170	0.29385	0.28647	0.27960	0.27326	0.26749	0.26232	0.25778	0.25390	0.25069	0.24818	0.24637	0.24528	0.24492	0.24528	0.24637	0.24818	0.25069	0.25390	0.25778	0.26232	0.26749	0.27326	0.27960	0.28647	0.29385	0.30170	0.30997	0.31862	0.32762	0.33693	0.34649	0.35626	0.36622	0.37630	0.38648	0.39670	0.40694	0.41715	0.42728	0.43732	0.44721	0.45693	0.46643	0.47570	0.48469	0.49338	0.50173	0.50973	0.51734	0.52454	0.53131	0.53762	0.54345	0.54879	0.55362	0.55791	0.56166	0.56486	0.56749	0.56954	0.57102	0.57190	0.57220	
0.57985	0.57955	0.57866	0.57717	0.57510	0.57244	0.56921	0.56542	0.56108	0.55621	0.55082	0.54494	0.53857	0.53175	0.52449	0.51682	0.50876	0.50035	0.49160	0.48255	0.47322	0.46366	0.45389	0.44394	0.43386	0.42367	0.41342	0.40314	0.39287	0.38266	0.37254	0.36255	0.35274	0.34315	0.33382	0.32479	0.31611	0.30782	0.29995	0.29255	0.28566	0.27930	0.27352	0.26834	0.26379	0.25990	0.25668	0.25416	0.25235	0.25126	0.25090	0.25126	0.25235	0.25416	0.25668	0.25990	0.26379	0.26834	0.27352	0.27930	0.28566	0.29255	0.29995	0.30782	0.31611	0.32479	0.33382	0.34315	0.35274	0.36255	0.37254	0.38266	0.39287	0.40314	0.41342	0.42367	0.43386	0.44394	0.45389	0.46366	0.47322	0.48255	0.49160	0.50035	0.50876	0.51682	0.52449	0.53175	0.53857	0.54494	0.55082	0.55621	0.56108	0.56542	0.56921	0.57244	0.57510	0.57717	0.57866	0.57955	0.57985	
0.58725	0.58695	0.58604	0.58454	0.58244	0.57976	0.57650	0.57267	0.56829	0.56338	0.55794	0.55200	0.54558	0.53870	0.53139	0.52366	0.51554	0.50707	0.49826	0.48916	0.47978	0.47017	0.46034	0.45035	0.44022	0.42999	0.41970	0.40939	0.39908	0.38884	0.37869	0.36867	0.35884	0.34922	0.33987	0.33083	0.32213	0.31383	0.30595	0.29854	0.29163	0.28527	0.27947	0.27429	0.26973	0.26583	0.26262	0.26009	0.25828	0.25719	0.25683	0.25719	0.25828	0.26009	0.26262	0.26583	0.26973	0.27429	0.27947	0.28527	0.29163	0.29854	0.30595	0.31383	0.32213	0.33083	0.33987	0.34922	0.35884	0.36867	0.37869	0.38884	0.39908	0.40939	0.41970	0.42999	0.44022	0.45035	0.46034	0.47017	0.47978	0.48916	0.49826	0.50707	0.51554	0.52366	0.53139	0.53870	0.54558	0.55200	0.55794	0.56338	0.56829	0.57267	0.57650	0.57976	0.58244	0.58454	0.58604	0.58695	0.58725	
0.59441	0.59411	0.59319	0.59167	0.58956	0.58685	0.58355	0.57969	0.57527	0.57031	0.56482	0.55883	0.55236	0.54542	0.53805	0.53027	0.52210	0.51357	0.50471	0.49555	0.48612	0.47646	0.46659	0.45656	0.44639	0.43612	0.42579	0.41545	0.40512	0.39485	0.38467	0.37464	0.36479	0.35516	0.34580	0.33675	0.32804	0.31973	0.31184	0.30443	0.29752	0.29115	0.28536	0.28017	0.27561	0.27172	0.26850	0.26597	0.26416	0.26307	0.26270	0.26307	0.26416	0.26597	0.26850	0.27172	0.27561	0.28017	0.28536	0.29115	0.29752	0.30443	0.31184	0.31973	0.32804	0.33675	0.34580	0.35516	0.36479	0.37464	0.38467	0.39485	0.40512	0.41545	0.42579	0.43612	0.44639	0.45656	0.46659	0.47646	0.48612	0.49555	0.50471	0.51357	0.52210	0.53027	0.53805	0.54542	0.55236	0.55883	0.56482	0.57031	0.57527	0.57969	0.58355	0.58685	0.58956	0.59167	0.59319	0.59411	0.59441	
0.60136	0.60105	0.60013	0.59859	0.59645	0.59372	0.59039	0.58649	0.58203	0.57702	0.57149	0.56545	0.55892	0.55193	0.54450	0.53667	0.52844	0.51986	0.51095	0.50174	0.49226	0.48255	0.47265	0.46257	0.45237	0.44207	0.43171	0.42134	0.41099	0.40070	0.39051	0.38047	0.37061	0.36097	0.35161	0.34255	0.33384	0.32553	0.31765	0.31023	0.30333	0.29696	0.29117	0.28599	0.28144	0.27754	0.27433	0.27180	0.26999	0.26890	0.26854	0.26890	0.26999	0.27180	0.27433	0.27754	0.28144	0.28599	0.29117	0.29696	0.30333	0.31023	0.31765	0.32553	0.33384	0.34255	0.35161	0.36097	0.37061	0.38047	0.39051	0.40070	0.41099	0.42134	0.43171	0.44207	0.45237	0.46257	0.47265	0.48255	0.49226	0.50174	0.51095	0.51986	0.52844	0.53667	0.54450	0.55193	0.55892	0.56545	0.57149	0.57702	0.58203	0.58649	0.59039	0.59372	0.59645	0.59859	0.60013	0.60105	0.60136	
0.60811	0.60780	0.60687	0.60532	0.60316	0.60039	0.59704	0.59310	0.58859	0.58354	0.57796	0.57187	0.56529	0.55825	0.55077	0.54287	0.53459	0.52596	0.51700	0.50774	0.49822	0.48847	0.47852	0.46841	0.45818	0.44785	0.43748	0.42708	0.41672	0.40641	0.39622	0.38617	0.37630	0.36667	0.35730	0.34825	0.33955	0.33124	0.32337	0.31596	0.30906	0.30271	0.29693	0.29175	0.28721	0.28332	0.28011	0.27759	0.27579	0.27470	0.27433	0.27470	0.27579	0.27759	0.28011	0.28332	0.28721	0.29175	0.29693	0.30271	0.30906	0.31596	0.32337	0.33124	0.33955	0.34825	0.35730	0.36667	0.37630	0.38617	0.39622	0.40641	0.41672	0.42708	0.43748	0.44785	0.45818	0.46841	0.47852	0.48847	0.49822	0.50774	0.51700	0.52596	0.53459	0.54287	0.55077	0.55825	0.56529	0.57187	0.57796	0.58354	0.58859	0.59310	0.59704	0.60039	0.60316	0.60532	0.60687	0.60780	0.60811	
0.61469	0.61438	0.61344	0.61187	0.60969	0.60690	0.60351	0.59953	0.59499	0.58989	0.58426	0.57812	0.57149	0.56439	0.55686	0.54891	0.54058	0.53189	0.52288	0.51358	0.50402	0.49423	0.48424	0.47410	0.46384	0.45349	0.44309	0.43268	0.42231	0.41200	0.40180	0.39174	0.38188	0.37225	0.36290	0.35385	0.34516	0.33687	0.32901	0.32162	0.31473	0.30839	0.30263	0.29746	0.29293	0.28905	0.28585	0.28334	0.28154	0.28045	0.28009	0.28045	0.28154	0.28334	0.28585	0.28905	0.29293	0.29746	0.30263	0.30839	0.31473	0.32162	0.32901	0.33687	0.34516	0.35385	0.36290	0.37225	0.38188	0.39174	0.40180	0.41200	0.42231	0.43268	0.44309	0.45349	0.46384	0.47410	0.48424	0.49423	0.50402	0.51358	0.52288	0.53189	0.54058	0.54891	0.55686	0.56439	0.57149	0.57812	0.58426	0.58989	0.59499	0.59953	0.60351	0.60690	0.60969	0.61187	0.61344	0.61438	0.61469	
0.62111	0.62080	0.61985	0.61827	0.61606	0.61324	0.60982	0.60581	0.60122	0.59608	0.59040	0.58421	0.57753	0.57038	0.56279	0.55479	0.54641	0.53767	0.52862	0.51927	0.50967	0.49984	0.48982	0.47965	0.46936	0.45899	0.44858	0.43816	0.42777	0.41746	0.40726	0.39721	0.38736	0.37774	0.36840	0.35937	0.35070	0.34242	0.33458	0.32721	0.32035	0.31402	0.30827	0.30313	0.29861	0.29475	0.29155	0.28905	0.28726	0.28618	0.28582	0.28618	0.28726	0.28905	0.29155	0.29475	0.29861	0.30313	0.30827	0.31402	0.32035	0.32721	0.33458	0.34242	0.35070	0.35937	0.36840	0.37774	0.38736	0.39721	0.40726	0.41746	0.42777	0.43816	0.44858	0.45899	0.46936	0.47965	0.48982	0.49984	0.50967	0.51927	0.52862	0.53767	0.54641	0.55479	0.56279	0.57038	0.57753	0.58421	0.59040	0.59608	0.60122	0.60581	0.60982	0.61324	0.61606	0.61827	0.61985	0.62080	0.62111	
0.62740	0.62708	0.62612	0.62452	0.62230	0.61945	0.61599	0.61195	0.60732	0.60213	0.59641	0.59016	0.58343	0.57623	0.56859	0.56054	0.55210	0.54332	0.53422	0.52483	0.51518	0.50532	0.49527	0.48507	0.47476	0.46438	0.45395	0.44352	0.43313	0.42282	0.41263	0.40259	0.39275	0.38315	0.37382	0.36481	0.35616	0.34791	0.34009	0.33275	0.32591	0.31961	0.31388	0.30875	0.30425	0.30040	0.29723	0.29474	0.29295	0.29187	0.29151	0.29187	0.29295	0.29474	0.29723	0.30040	0.30425	0.30875	0.31388	0.31961	0.32591	0.33275	0.34009	0.34791	0.35616	0.36481	0.37382	0.38315	0.39275	0.40259	0.41263	0.42282	0.43313	0.44352	0.45395	0.46438	0.47476	0.48507	0.49527	0.50532	0.51518	0.52483	0.53422	0.54332	0.55210	0.56054	0.56859	0.57623	0.58343	0.59016	0.59641	0.60213	0.60732	0.61195	0.61599	0.61945	0.62230	0.62452	0.62612	0.62708	0.62740	
0.63356	0.63324	0.63227	0.63066	0.62841	0.62554	0.62205	0.61796	0.61329	0.60806	0.60229	0.59600	0.58921	0.58196	0.57427	0.56616	0.55768	0.54885	0.53970	0.53027	0.52059	0.51069	0.50061	0.49039	0.48006	0.46966	0.45922	0.44879	0.43840	0.42809	0.41791	0.40788	0.39806	0.38848	0.37917	0.37019	0.36157	0.35334	0.34555	0.33823	0.33142	0.32515	0.31945	0.31434	0.30987	0.30604	0.30288	0.30040	0.29862	0.29755	0.29719	0.29755	0.29862	0.30040	0.30288	0.30604	0.30987	0.31434	0.31945	0.32515	0.33142	0.33823	0.34555	0.35334	0.36157	0.37019	0.37917	0.38848	0.39806	0.40788	0.41791	0.42809	0.43840	0.44879	0.45922	0.46966	0.48006	0.49039	0.50061	0.51069	0.52059	0.53027	0.53970	0.54885	0.55768	0.56616	0.57427	0.58196	0.58921	0.59600	0.60229	0.60806	0.61329	0.61796	0.62205	0.62554	0.62841	0.63066	0.63227	0.63324	0.63356	
0.63962	0.63929	0.63831	0.63669	0.63442	0.63152	0.62800	0.62387	0.61916	0.61389	0.60807	0.60172	0.59489	0.58758	0.57984	0.57169	0.56315	0.55427	0.54508	0.53561	0.52589	0.51596	0.50585	0.49561	0.48526	0.47485	0.46440	0.45397	0.44358	0.43329	0.42311	0.41310	0.40330	0.39374	0.38447	0.37551	0.36692	0.35873	0.35097	0.34368	0.33690	0.33066	0.32499	0.31991	0.31546	0.31165	0.30850	0.30604	0.30427	0.30321	0.30285	0.30321	0.30427	0.30604	0.30850	0.31165	0.31546	0.31991	0.32499	0.33066	0.33690	0.34368	0.35097	0.35873	0.36692	0.37551	0.38447	0.39374	0.40330	0.41310	0.42311	0.43329	0.44358	0.45397	0.46440	0.47485	0.48526	0.49561	0.50585	0.51596	0.52589	0.53561	0.54508	0.55427	0.56315	0.57169	0.57984	0.58758	0.59489	0.60172	0.60807	0.61389	0.61916	0.62387	0.62800	0.63152	0.63442	0.63669	0.63831	0.63929	0.63962	
0.64559	0.64526	0.64427	0.64262	0.64033	0.63740	0.63385	0.62969	0.62494	0.61962	0.61375	0.60736	0.60047	0.59312	0.58532	0.57712	0.56854	0.55961	0.55038	0.54087	0.53111	0.52115	0.51102	0.50075	0.49039	0.47996	0.46952	0.45908	0.44870	0.43841	0.42826	0.41827	0.40849	0.39896	0.38971	0.38079	0.37223	0.36407	0.35635	0.34910	0.34236	0.33615	0.33051	0.32546	0.32103	0.31725	0.31412	0.31167	0.30992	0.30886	0.30851	0.30886	0.30992	0.31167	0.31412	0.31725	0.32103	0.32546	0.33051	0.33615	0.34236	0.34910	0.35635	0.36407	0.37223	0.38079	0.38971	0.39896	0.40849	0.41827	0.42826	0.43841	0.44870	0.45908	0.46952	0.47996	0.49039	0.50075	0.51102	0.52115	0.53111	0.54087	0.55038	0.55961	0.56854	0.57712	0.58532	0.59312	0.60047	0.60736	0.61375	0.61962	0.62494	0.62969	0.63385	0.63740	0.64033	0.64262	0.64427	0.64526	0.64559	
