0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
0.07524	0.07470	0.07306	0.07041	0.06684	0.06250	0.05756	0.05225	0.04677	0.04138	0.03630	0.03177	0.02800	0.02517	0.02341	0.02282	0.02341	0.02517	0.02800	0.03177	0.03630	0.04138	0.04677	0.05225	0.05756	0.06250	0.06684	0.07041	0.07306	0.07470	0.07524	
0.14868	0.14761	0.14441	0.13920	0.13220	0.12368	0.11400	0.10355	0.09277	0.08215	0.07214	0.06322	0.05578	0.05019	0.04672	0.04555	0.04672	0.05019	0.05578	0.06322	0.07214	0.08215	0.09277	0.10355	0.11400	0.12368	0.13220	0.13920	0.14441	0.14761	0.14868	
0.21869	0.21714	0.21249	0.20493	0.19476	0.18236	0.16826	0.15302	0.13729	0.12176	0.10712	0.09403	0.08312	0.07492	0.06983	0.06810	0.06983	0.07492	0.08312	0.09403	0.10712	0.12176	0.13729	0.15302	0.16826	0.18236	0.19476	0.20493	0.21249	0.21714	0.21869	
0.28400	0.28202	0.27609	0.26644	0.25343	0.23757	0.21950	0.19994	0.17973	0.15973	0.14084	0.12395	0.10985	0.09924	0.09265	0.09041	0.09265	0.09924	0.10985	0.12395	0.14084	0.15973	0.17973	0.19994	0.21950	0.23757	0.25343	0.26644	0.27609	0.28202	0.28400	
0.34376	0.34142	0.33439	0.32293	0.30748	0.28862	0.26709	0.24377	0.21961	0.19568	0.17304	0.15275	0.13580	0.12303	0.11510	0.11240	0.11510	0.12303	0.13580	0.15275	0.17304	0.19568	0.21961	0.24377	0.26709	0.28862	0.30748	0.32293	0.33439	0.34142	0.34376	
0.39758	0.39493	0.38698	0.37401	0.35650	0.33512	0.31068	0.28416	0.25666	0.22936	0.20350	0.18029	0.16088	0.14624	0.13713	0.13404	0.13713	0.14624	0.16088	0.18029	0.20350	0.22936	0.25666	0.28416	0.31068	0.33512	0.35650	0.37401	0.38698	0.39493	0.39758	
0.44549	0.44258	0.43386	0.41965	0.40045	0.37699	0.35015	0.32100	0.29073	0.26066	0.23212	0.20649	0.18501	0.16880	0.15871	0.15529	0.15871	0.16880	0.18501	0.20649	0.23212	0.26066	0.29073	0.32100	0.35015	0.37699	0.40045	0.41965	0.43386	0.44258	0.44549	
0.48782	0.48470	0.47535	0.46011	0.43954	0.41438	0.38561	0.35435	0.32187	0.28957	0.25890	0.23131	0.20819	0.19072	0.17984	0.17614	0.17984	0.19072	0.20819	0.23131	0.25890	0.28957	0.32187	0.35435	0.38561	0.41438	0.43954	0.46011	0.47535	0.48470	0.48782	
0.52514	0.52185	0.51198	0.49589	0.47418	0.44766	0.41735	0.38442	0.35022	0.31620	0.28389	0.25482	0.23044	0.21201	0.20053	0.19663	0.20053	0.21201	0.23044	0.25482	0.28389	0.31620	0.35022	0.38442	0.41735	0.44766	0.47418	0.49589	0.51198	0.52185	0.52514	
0.55814	0.55470	0.54438	0.52758	0.50493	0.47730	0.44576	0.41154	0.37604	0.34076	0.30726	0.27713	0.25185	0.23275	0.22084	0.21680	0.22084	0.23275	0.25185	0.27713	0.30726	0.34076	0.37604	0.41154	0.44576	0.47730	0.50493	0.52758	0.54438	0.55470	0.55814	
0.58756	0.58399	0.57327	0.55585	0.53240	0.50386	0.47134	0.43614	0.39969	0.36352	0.32922	0.29839	0.27255	0.25303	0.24086	0.23673	0.24086	0.25303	0.27255	0.29839	0.32922	0.36352	0.39969	0.43614	0.47134	0.50386	0.53240	0.55585	0.57327	0.58399	0.58756	
0.61409	0.61040	0.59933	0.58135	0.55721	0.52790	0.49461	0.45867	0.42155	0.38481	0.35004	0.31884	0.29271	0.27299	0.26071	0.25654	0.26071	0.27299	0.29271	0.31884	0.35004	0.38481	0.42155	0.45867	0.49461	0.52790	0.55721	0.58135	0.59933	0.61040	0.61409	
0.63837	0.63458	0.62319	0.60472	0.57998	0.55002	0.51611	0.47963	0.44208	0.40501	0.37004	0.33873	0.31256	0.29283	0.28055	0.27639	0.28055	0.29283	0.31256	0.33873	0.37004	0.40501	0.44208	0.47963	0.51611	0.55002	0.57998	0.60472	0.62319	0.63458	0.63837	
0.66097	0.65708	0.64541	0.62651	0.60125	0.57077	0.53637	0.49951	0.46171	0.42455	0.38959	0.35838	0.33236	0.31277	0.30060	0.29647	0.30060	0.31277	0.33236	0.35838	0.38959	0.42455	0.46171	0.49951	0.53637	0.57077	0.60125	0.62651	0.64541	0.65708	0.66097	
0.68237	0.67840	0.66648	0.64722	0.62155	0.59065	0.55591	0.51882	0.48094	0.44384	0.40908	0.37815	0.35242	0.33310	0.32111	0.31705	0.32111	0.33310	0.35242	0.37815	0.40908	0.44384	0.48094	0.51882	0.55591	0.59065	0.62155	0.64722	0.66648	0.67840	0.68237	
0.70295	0.69892	0.68683	0.66730	0.64132	0.61015	0.57521	0.53805	0.50025	0.46337	0.42896	0.39844	0.37313	0.35417	0.34242	0.33844	0.34242	0.35417	0.37313	0.39844	0.42896	0.46337	0.50025	0.53805	0.57521	0.61015	0.64132	0.66730	0.68683	0.69892	0.70295	
0.72304	0.71897	0.70678	0.68711	0.66098	0.62970	0.59474	0.55769	0.52013	0.48363	0.44969	0.41971	0.39492	0.37639	0.36493	0.36105	0.36493	0.37639	0.39492	0.41971	0.44969	0.48363	0.52013	0.55769	0.59474	0.62970	0.66098	0.68711	0.70678	0.71897	0.72304	
0.74290	0.73883	0.72663	0.70697	0.68089	0.64972	0.61496	0.57821	0.54109	0.50513	0.47181	0.44247	0.41829	0.40025	0.38911	0.38535	0.38911	0.40025	0.41829	0.44247	0.47181	0.50513	0.54109	0.57821	0.61496	0.64972	0.68089	0.70697	0.72663	0.73883	0.74290	
0.76273	0.75870	0.74662	0.72715	0.70135	0.67055	0.63626	0.60009	0.56362	0.52841	0.49586	0.46729	0.44379	0.42631	0.41553	0.41189	0.41553	0.42631	0.44379	0.46729	0.49586	0.52841	0.56362	0.60009	0.63626	0.67055	0.70135	0.72715	0.74662	0.75870	0.76273	
0.78269	0.77875	0.76692	0.74787	0.72263	0.69252	0.65903	0.62374	0.58823	0.55399	0.52242	0.49476	0.47207	0.45521	0.44483	0.44133	0.44483	0.45521	0.47207	0.49476	0.52242	0.55399	0.58823	0.62374	0.65903	0.69252	0.72263	0.74787	0.76692	0.77875	0.78269	
0.80289	0.79909	0.78768	0.76931	0.74496	0.71591	0.68360	0.64958	0.61536	0.58241	0.55207	0.52552	0.50377	0.48763	0.47770	0.47435	0.47770	0.48763	0.50377	0.52552	0.55207	0.58241	0.61536	0.64958	0.68360	0.71591	0.74496	0.76931	0.78768	0.79909	0.80289	
