-0.11771	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
-0.03158	-0.00679	0.00386	0.01048	0.01604	0.02138	0.02666	0.03179	0.03666	0.04117	0.04525	0.04888	0.05204	0.05468	0.05668	0.05794	0.05835	0.05783	0.05639	0.05406	0.05092	0.04705	0.04257	0.03761	0.03236	0.02705	0.02193	0.01721	0.01299	0.00913	0.00485	
-0.00262	0.00389	0.01112	0.01758	0.02344	0.02885	0.03379	0.03820	0.04205	0.04537	0.04822	0.05070	0.05288	0.05478	0.05633	0.05745	0.05804	0.05804	0.05742	0.05618	0.05434	0.05188	0.04880	0.04510	0.04084	0.03615	0.03123	0.02635	0.02173	0.01757	0.01406	
0.01202	0.01449	0.01884	0.02367	0.02843	0.03291	0.03697	0.04055	0.04367	0.04639	0.04880	0.05099	0.05300	0.05482	0.05636	0.05749	0.05811	0.05815	0.05762	0.05655	0.05500	0.05300	0.05054	0.04762	0.04425	0.04049	0.03647	0.03240	0.02854	0.02518	0.02279	
0.02210	0.02337	0.02600	0.02931	0.03281	0.03623	0.03940	0.04225	0.04480	0.04709	0.04920	0.05119	0.05310	0.05487	0.05639	0.05753	0.05817	0.05824	0.05777	0.05680	0.05542	0.05370	0.05164	0.04927	0.04658	0.04364	0.04052	0.03739	0.03448	0.03207	0.03051	
0.03022	0.03094	0.03250	0.03462	0.03700	0.03941	0.04174	0.04390	0.04591	0.04779	0.04962	0.05142	0.05322	0.05493	0.05644	0.05758	0.05824	0.05834	0.05792	0.05705	0.05584	0.05437	0.05267	0.05078	0.04872	0.04651	0.04423	0.04200	0.03998	0.03837	0.03740	
0.03725	0.03760	0.03843	0.03963	0.04104	0.04256	0.04409	0.04559	0.04706	0.04855	0.05008	0.05169	0.05336	0.05501	0.05649	0.05763	0.05830	0.05844	0.05809	0.05733	0.05629	0.05507	0.05373	0.05232	0.05084	0.04932	0.04782	0.04640	0.04515	0.04419	0.04364	
0.04354	0.04362	0.04389	0.04434	0.04493	0.04564	0.04642	0.04729	0.04825	0.04934	0.05058	0.05199	0.05354	0.05511	0.05655	0.05769	0.05837	0.05855	0.05826	0.05762	0.05676	0.05580	0.05483	0.05388	0.05297	0.05211	0.05133	0.05063	0.05005	0.04962	0.04936	
0.04929	0.04913	0.04893	0.04875	0.04862	0.04860	0.04871	0.04898	0.04945	0.05015	0.05111	0.05232	0.05374	0.05523	0.05663	0.05775	0.05844	0.05866	0.05845	0.05793	0.05726	0.05656	0.05594	0.05544	0.05507	0.05484	0.05472	0.05468	0.05468	0.05469	0.05467	
0.05460	0.05421	0.05359	0.05284	0.05207	0.05139	0.05088	0.05061	0.05063	0.05097	0.05166	0.05268	0.05396	0.05536	0.05671	0.05781	0.05852	0.05878	0.05864	0.05825	0.05776	0.05732	0.05704	0.05696	0.05711	0.05746	0.05796	0.05852	0.05906	0.05947	0.05966	
