0.000000000	1.000000000	0.000000000
0.100000000	100.800000000	-10059.840000000
0.200000000	-20089399.680000003	2025021648.384000540
0.300000000	4043968241983.488769531	-407634023803423.500000000
0.400000000	-814045147560448256.000000000	82056158506091986944.000000000
0.500000000	163866148944297701933056.000000000	-16517789869336083772211200.000000000
0.600000000	-32986026451119913341108092928.000000000	3325007983980701193649241718784.000000000
0.700000000	6640040960527168102438512736862208.000000000	-669319453812604719082350168164532224.000000000
0.800000000	-1336630952588763156514456848561036328960.000000000	134733069337076178879575179288447155175424.000000000
0.900000000	269061940135457257630329849349798927286665216.000000000	-27121578298054117683435589880371760397308395520.000000000
1.000000000	-54161791995946469521951225578786082508300942835712.000000000	5459535754634970634614274870873431789595352012685312.000000000
