0.000000000	0.000000000	0.000000000	0.000000000
0.001000000	0.018780902	0.005511889	0.007119093
0.002000000	0.037555121	0.011019047	0.014225560
0.003000000	0.056322664	0.016521477	0.021319409
0.004000000	0.075083537	0.022019182	0.028400647
0.005000000	0.093837745	0.027512168	0.035469279
0.006000000	0.112585296	0.033000437	0.042525313
0.007000000	0.131326194	0.038483995	0.049568754
0.008000000	0.150060447	0.043962844	0.056599610
0.009000000	0.168788059	0.049436989	0.063617887
0.010000000	0.187509038	0.054906435	0.070623590
0.011000000	0.206223389	0.060371183	0.077616728
0.012000000	0.224931119	0.065831240	0.084597306
0.013000000	0.243632233	0.071286608	0.091565330
0.014000000	0.262326737	0.076737292	0.098520808
0.015000000	0.281014637	0.082183295	0.105463746
0.016000000	0.299695941	0.087624622	0.112394149
0.017000000	0.318370652	0.093061276	0.119312025
0.018000000	0.337038778	0.098493261	0.126217379
0.019000000	0.355700324	0.103920581	0.133110219
0.020000000	0.374355297	0.109343240	0.139990551
0.021000000	0.393003702	0.114761242	0.146858381
0.022000000	0.411645546	0.120174591	0.153713715
0.023000000	0.430280833	0.125583291	0.160556560
0.024000000	0.448909571	0.130987345	0.167386922
0.025000000	0.467531765	0.136386758	0.174204807
0.026000000	0.486147421	0.141781532	0.181010223
0.027000000	0.504756545	0.147171673	0.187803174
0.028000000	0.523359143	0.152557184	0.194583668
0.029000000	0.541955220	0.157938068	0.201351711
0.030000000	0.560544784	0.163314331	0.208107308
0.031000000	0.579127838	0.168685974	0.214850467
0.032000000	0.597704390	0.174053003	0.221581194
0.033000000	0.616274445	0.179415421	0.228299495
0.034000000	0.634838010	0.184773232	0.235005376
0.035000000	0.653395089	0.190126440	0.241698843
0.036000000	0.671945689	0.195475048	0.248379902
0.037000000	0.690489815	0.200819061	0.255048561
0.038000000	0.709027474	0.206158481	0.261704825
0.039000000	0.727558671	0.211493314	0.268348700
0.040000000	0.746083411	0.216823562	0.274980192
0.041000000	0.764601702	0.222149230	0.281599309
0.042000000	0.783113548	0.227470321	0.288206055
0.043000000	0.801618955	0.232786838	0.294800437
0.044000000	0.820117929	0.238098787	0.301382462
0.045000000	0.838610476	0.243406170	0.307952134
0.046000000	0.857096602	0.248708992	0.314509462
0.047000000	0.875576312	0.254007255	0.321054450
0.048000000	0.894049611	0.259300964	0.327587105
0.049000000	0.912516507	0.264590123	0.334107433
0.050000000	0.930977003	0.269874735	0.340615439
0.051000000	0.949431107	0.275154804	0.347111131
0.052000000	0.967878823	0.280430333	0.353594515
0.053000000	0.986320158	0.285701327	0.360065595
0.054000000	1.004755117	0.290967789	0.366524379
0.055000000	1.023183706	0.296229722	0.372970872
0.056000000	1.041605930	0.301487131	0.379405081
0.057000000	1.060021795	0.306740020	0.385827012
0.058000000	1.078431307	0.311988391	0.392236670
0.059000000	1.096834471	0.317232248	0.398634062
0.060000000	1.115231293	0.322471596	0.405019193
0.061000000	1.133621778	0.327706437	0.411392070
0.062000000	1.152005933	0.332936776	0.417752699
0.063000000	1.170383762	0.338162616	0.424101085
0.064000000	1.188755271	0.343383961	0.430437235
0.065000000	1.207120466	0.348600815	0.436761155
0.066000000	1.225479353	0.353813181	0.443072850
0.067000000	1.243831937	0.359021062	0.449372327
0.068000000	1.262178223	0.364224463	0.455659592
0.069000000	1.280518217	0.369423386	0.461934650
0.070000000	1.298851925	0.374617837	0.468197507
0.071000000	1.317179352	0.379807817	0.474448169
0.072000000	1.335500503	0.384993331	0.480686643
0.073000000	1.353815384	0.390174383	0.486912934
0.074000000	1.372124002	0.395350976	0.493127048
0.075000000	1.390426360	0.400523114	0.499328991
0.076000000	1.408722464	0.405690800	0.505518769
0.077000000	1.427012321	0.410854037	0.511696387
0.078000000	1.445295935	0.416012830	0.517861852
0.079000000	1.463573313	0.421167182	0.524015170
0.080000000	1.481844458	0.426317097	0.530156346
0.081000000	1.500109378	0.431462577	0.536285385
0.082000000	1.518368076	0.436603628	0.542402295
0.083000000	1.536620560	0.441740251	0.548507080
0.084000000	1.554866833	0.446872452	0.554599747
0.085000000	1.573106902	0.452000232	0.560680302
0.086000000	1.591340772	0.457123597	0.566748749
0.087000000	1.609568447	0.462242549	0.572805096
0.088000000	1.627789935	0.467357092	0.578849347
0.089000000	1.646005240	0.472467229	0.584881509
0.090000000	1.664214367	0.477572964	0.590901587
0.091000000	1.682417321	0.482674301	0.596909587
0.092000000	1.700614109	0.487771243	0.602905514
0.093000000	1.718804735	0.492863793	0.608889376
0.094000000	1.736989205	0.497951955	0.614861176
0.095000000	1.755167524	0.503035733	0.620820922
0.096000000	1.773339697	0.508115130	0.626768618
0.097000000	1.791505730	0.513190149	0.632704270
0.098000000	1.809665628	0.518260794	0.638627885
0.099000000	1.827819396	0.523327068	0.644539467
0.100000000	1.845967040	0.528388976	0.650439023
0.101000000	1.864108564	0.533446520	0.656326557
0.102000000	1.882243974	0.538499703	0.662202077
0.103000000	1.900373276	0.543548530	0.668065587
0.104000000	1.918496474	0.548593003	0.673917093
0.105000000	1.936613574	0.553633127	0.679756601
0.106000000	1.954724581	0.558668904	0.685584116
0.107000000	1.972829501	0.563700339	0.691399644
0.108000000	1.990928338	0.568727434	0.697203190
0.109000000	2.009021097	0.573750192	0.702994761
0.110000000	2.027107784	0.578768618	0.708774362
0.111000000	2.045188405	0.583782715	0.714541998
0.112000000	2.063262963	0.588792486	0.720297674
0.113000000	2.081331465	0.593797934	0.726041398
0.114000000	2.099393915	0.598799064	0.731773173
0.115000000	2.117450320	0.603795878	0.737493006
0.116000000	2.135500683	0.608788379	0.743200903
0.117000000	2.153545010	0.613776572	0.748896868
0.118000000	2.171583306	0.618760459	0.754580907
0.119000000	2.189615577	0.623740044	0.760253026
0.120000000	2.207641827	0.628715330	0.765913230
0.121000000	2.225662061	0.633686321	0.771561526
0.122000000	2.243676285	0.638653020	0.777197917
0.123000000	2.261684504	0.643615430	0.782822410
0.124000000	2.279686722	0.648573555	0.788435011
0.125000000	2.297682946	0.653527398	0.794035724
0.126000000	2.315673179	0.658476962	0.799624556
0.127000000	2.333657427	0.663422251	0.805201511
0.128000000	2.351635696	0.668363268	0.810766596
0.129000000	2.369607989	0.673300017	0.816319815
0.130000000	2.387574313	0.678232500	0.821861174
0.131000000	2.405534672	0.683160722	0.827390679
0.132000000	2.423489071	0.688084684	0.832908335
0.133000000	2.441437515	0.693004392	0.838414147
0.134000000	2.459380010	0.697919847	0.843908120
0.135000000	2.477316559	0.702831054	0.849390261
0.136000000	2.495247169	0.707738015	0.854860574
0.137000000	2.513171845	0.712640734	0.860319066
0.138000000	2.531090590	0.717539215	0.865765740
0.139000000	2.549003410	0.722433459	0.871200603
0.140000000	2.566910311	0.727323472	0.876623660
0.141000000	2.584811297	0.732209256	0.882034917
0.142000000	2.602706372	0.737090813	0.887434378
0.143000000	2.620595543	0.741968149	0.892822050
0.144000000	2.638478814	0.746841265	0.898197936
0.145000000	2.656356189	0.751710165	0.903562044
0.146000000	2.674227674	0.756574853	0.908914377
0.147000000	2.692093274	0.761435331	0.914254942
0.148000000	2.709952994	0.766291603	0.919583744
0.149000000	2.727806838	0.771143672	0.924900787
0.150000000	2.745654811	0.775991541	0.930206078
0.151000000	2.763496918	0.780835214	0.935499621
0.152000000	2.781333165	0.785674694	0.940781422
0.153000000	2.799163555	0.790509983	0.946051486
0.154000000	2.816988094	0.795341086	0.951309818
0.155000000	2.834806787	0.800168005	0.956556424
0.156000000	2.852619639	0.804990744	0.961791309
0.157000000	2.870426654	0.809809305	0.967014477
0.158000000	2.888227837	0.814623693	0.972225935
0.159000000	2.906023193	0.819433909	0.977425688
0.160000000	2.923812726	0.824239958	0.982613740
0.161000000	2.941596443	0.829041843	0.987790097
0.162000000	2.959374347	0.833839567	0.992954764
0.163000000	2.977146443	0.838633132	0.998107746
0.164000000	2.994912736	0.843422542	1.003249049
0.165000000	3.012673230	0.848207801	1.008378677
0.166000000	3.030427932	0.852988911	1.013496637
0.167000000	3.048176844	0.857765876	1.018602932
0.168000000	3.065919973	0.862538699	1.023697568
0.169000000	3.083657322	0.867307382	1.028780551
0.170000000	3.101388897	0.872071930	1.033851885
0.171000000	3.119114702	0.876832344	1.038911575
0.172000000	3.136834742	0.881588629	1.043959628
0.173000000	3.154549022	0.886340788	1.048996047
0.174000000	3.172257546	0.891088823	1.054020838
0.175000000	3.189960320	0.895832737	1.059034006
0.176000000	3.207657347	0.900572535	1.064035556
0.177000000	3.225348633	0.905308219	1.069025493
0.178000000	3.243034182	0.910039791	1.074003822
0.179000000	3.260713998	0.914767256	1.078970549
0.180000000	3.278388088	0.919490616	1.083925678
0.181000000	3.296056454	0.924209875	1.088869215
0.182000000	3.313719103	0.928925035	1.093801164
0.183000000	3.331376037	0.933636099	1.098721531
0.184000000	3.349027263	0.938343071	1.103630321
0.185000000	3.366672785	0.943045954	1.108527538
0.186000000	3.384312607	0.947744751	1.113413188
0.187000000	3.401946734	0.952439464	1.118287275
0.188000000	3.419575171	0.957130098	1.123149805
0.189000000	3.437197922	0.961816654	1.128000783
0.190000000	3.454814991	0.966499137	1.132840214
0.191000000	3.472426384	0.971177549	1.137668102
0.192000000	3.490032105	0.975851893	1.142484453
0.193000000	3.507632159	0.980522172	1.147289272
0.194000000	3.525226550	0.985188389	1.152082564
0.195000000	3.542815282	0.989850548	1.156864333
0.196000000	3.560398361	0.994508651	1.161634584
0.197000000	3.577975790	0.999162702	1.166393323
0.198000000	3.595547575	1.003812703	1.171140555
0.199000000	3.613113720	1.008458657	1.175876284
0.200000000	3.630674229	1.013100568	1.180600515
0.201000000	3.648229107	1.017738439	1.185313254
0.202000000	3.665778358	1.022372271	1.190014504
0.203000000	3.683321987	1.027002070	1.194704272
0.204000000	3.700859999	1.031627837	1.199382562
0.205000000	3.718392397	1.036249575	1.204049379
0.206000000	3.735919187	1.040867288	1.208704727
0.207000000	3.753440373	1.045480978	1.213348612
0.208000000	3.770955959	1.050090649	1.217981039
0.209000000	3.788465950	1.054696303	1.222602012
0.210000000	3.805970350	1.059297944	1.227211536
0.211000000	3.823469164	1.063895574	1.231809616
0.212000000	3.840962396	1.068489197	1.236396257
0.213000000	3.858450051	1.073078815	1.240971465
0.214000000	3.875932133	1.077664431	1.245535242
0.215000000	3.893408646	1.082246048	1.250087596
0.216000000	3.910879595	1.086823670	1.254628529
0.217000000	3.928344984	1.091397299	1.259158048
0.218000000	3.945804818	1.095966938	1.263676156
0.219000000	3.963259101	1.100532590	1.268182860
0.220000000	3.980707837	1.105094258	1.272678163
0.221000000	3.998151031	1.109651946	1.277162070
0.222000000	4.015588688	1.114205654	1.281634586
0.223000000	4.033020811	1.118755388	1.286095716
0.224000000	4.050447405	1.123301150	1.290545465
0.225000000	4.067868474	1.127842942	1.294983837
0.226000000	4.085284023	1.132380768	1.299410837
0.227000000	4.102694056	1.136914630	1.303826471
0.228000000	4.120098577	1.141444531	1.308230742
0.229000000	4.137497591	1.145970475	1.312623655
0.230000000	4.154891102	1.150492464	1.317005215
0.231000000	4.172279114	1.155010502	1.321375428
0.232000000	4.189661632	1.159524590	1.325734297
0.233000000	4.207038660	1.164034732	1.330081827
0.234000000	4.224410201	1.168540930	1.334418023
0.235000000	4.241776262	1.173043189	1.338742890
0.236000000	4.259136845	1.177541510	1.343056432
0.237000000	4.276491955	1.182035896	1.347358655
0.238000000	4.293841596	1.186526350	1.351649562
0.239000000	4.311185773	1.191012876	1.355929158
0.240000000	4.328524490	1.195495476	1.360197449
0.241000000	4.345857751	1.199974152	1.364454439
0.242000000	4.363185560	1.204448908	1.368700132
0.243000000	4.380507922	1.208919747	1.372934533
0.244000000	4.397824840	1.213386671	1.377157646
0.245000000	4.415136320	1.217849683	1.381369477
0.246000000	4.432442364	1.222308787	1.385570030
0.247000000	4.449742979	1.226763984	1.389759310
0.248000000	4.467038166	1.231215278	1.393937321
0.249000000	4.484327932	1.235662671	1.398104068
0.250000000	4.501612280	1.240106167	1.402259555
0.251000000	4.518891214	1.244545768	1.406403787
0.252000000	4.536164738	1.248981478	1.410536769
0.253000000	4.553432857	1.253413298	1.414658505
0.254000000	4.570695574	1.257841231	1.418769000
0.255000000	4.587952895	1.262265281	1.422868259
0.256000000	4.605204822	1.266685451	1.426956285
0.257000000	4.622451361	1.271101742	1.431033084
0.258000000	4.639692515	1.275514158	1.435098660
0.259000000	4.656928288	1.279922702	1.439153017
0.260000000	4.674158685	1.284327376	1.443196161
0.261000000	4.691383710	1.288728184	1.447228095
0.262000000	4.708603366	1.293125127	1.451248825
0.263000000	4.725817658	1.297518209	1.455258355
0.264000000	4.743026591	1.301907433	1.459256689
0.265000000	4.760230167	1.306292801	1.463243831
0.266000000	4.777428392	1.310674316	1.467219787
0.267000000	4.794621269	1.315051980	1.471184561
0.268000000	4.811808802	1.319425798	1.475138157
0.269000000	4.828990996	1.323795770	1.479080580
0.270000000	4.846167854	1.328161901	1.483011834
0.271000000	4.863339381	1.332524193	1.486931924
0.272000000	4.880505580	1.336882648	1.490840854
0.273000000	4.897666456	1.341237269	1.494738630
0.274000000	4.914822013	1.345588060	1.498625254
0.275000000	4.931972255	1.349935022	1.502500732
0.276000000	4.949117185	1.354278159	1.506365068
0.277000000	4.966256808	1.358617473	1.510218266
0.278000000	4.983391127	1.362952967	1.514060331
0.279000000	5.000520148	1.367284643	1.517891268
0.280000000	5.017643873	1.371612505	1.521711081
0.281000000	5.034762307	1.375936555	1.525519774
0.282000000	5.051875454	1.380256796	1.529317352
0.283000000	5.068983317	1.384573230	1.533103818
0.284000000	5.086085902	1.388885861	1.536879179
0.285000000	5.103183211	1.393194690	1.540643437
0.286000000	5.120275248	1.397499721	1.544396597
0.287000000	5.137362019	1.401800956	1.548138664
0.288000000	5.154443525	1.406098398	1.551869642
0.289000000	5.171519773	1.410392050	1.555589536
0.290000000	5.188590764	1.414681914	1.559298349
0.291000000	5.205656504	1.418967993	1.562996086
0.292000000	5.222716997	1.423250290	1.566682752
0.293000000	5.239772246	1.427528807	1.570358351
0.294000000	5.256822254	1.431803547	1.574022887
0.295000000	5.273867027	1.436074513	1.577676365
0.296000000	5.290906568	1.440341707	1.581318788
0.297000000	5.307940881	1.444605132	1.584950162
0.298000000	5.324969969	1.448864790	1.588570490
0.299000000	5.341993837	1.453120685	1.592179777
0.300000000	5.359012489	1.457372819	1.595778028
0.301000000	5.376025928	1.461621194	1.599365245
0.302000000	5.393034158	1.465865814	1.602941435
0.303000000	5.410037183	1.470106680	1.606506601
0.304000000	5.427035008	1.474343796	1.610060747
0.305000000	5.444027635	1.478577163	1.613603877
0.306000000	5.461015069	1.482806786	1.617135997
0.307000000	5.477997313	1.487032666	1.620657109
0.308000000	5.494974371	1.491254805	1.624167220
0.309000000	5.511946248	1.495473208	1.627666332
0.310000000	5.528912947	1.499687875	1.631154450
0.311000000	5.545874471	1.503898810	1.634631578
0.312000000	5.562830826	1.508106016	1.638097721
0.313000000	5.579782013	1.512309494	1.641552882
0.314000000	5.596728038	1.516509248	1.644997066
0.315000000	5.613668903	1.520705280	1.648430278
0.316000000	5.630604614	1.524897593	1.651852521
0.317000000	5.647535173	1.529086189	1.655263800
0.318000000	5.664460584	1.533271071	1.658664118
0.319000000	5.681380851	1.537452242	1.662053481
0.320000000	5.698295979	1.541629704	1.665431892
0.321000000	5.715205969	1.545803459	1.668799355
0.322000000	5.732110828	1.549973511	1.672155875
0.323000000	5.749010557	1.554139861	1.675501456
0.324000000	5.765905161	1.558302512	1.678836102
0.325000000	5.782794644	1.562461468	1.682159817
0.326000000	5.799679008	1.566616730	1.685472606
0.327000000	5.816558259	1.570768301	1.688774472
0.328000000	5.833432400	1.574916183	1.692065419
0.329000000	5.850301434	1.579060380	1.695345453
0.330000000	5.867165365	1.583200893	1.698614577
0.331000000	5.884024197	1.587337725	1.701872794
0.332000000	5.900877934	1.591470879	1.705120110
0.333000000	5.917726578	1.595600358	1.708356529
0.334000000	5.934570135	1.599726163	1.711582054
0.335000000	5.951408607	1.603848297	1.714796690
0.336000000	5.968241998	1.607966764	1.718000440
0.337000000	5.985070313	1.612081564	1.721193310
0.338000000	6.001893553	1.616192702	1.724375302
0.339000000	6.018711724	1.620300178	1.727546422
0.340000000	6.035524829	1.624403997	1.730706673
0.341000000	6.052332871	1.628504160	1.733856059
0.342000000	6.069135855	1.632600670	1.736994584
0.343000000	6.085933783	1.636693530	1.740122253
0.344000000	6.102726659	1.640782741	1.743239070
0.345000000	6.119514488	1.644868306	1.746345038
0.346000000	6.136297272	1.648950229	1.749440162
0.347000000	6.153075015	1.653028511	1.752524446
0.348000000	6.169847721	1.657103155	1.755597893
0.349000000	6.186615393	1.661174163	1.758660509
0.350000000	6.203378036	1.665241538	1.761712296
0.351000000	6.220135652	1.669305282	1.764753259
0.352000000	6.236888245	1.673365398	1.767783403
0.353000000	6.253635819	1.677421888	1.770802730
0.354000000	6.270378377	1.681474755	1.773811245
0.355000000	6.287115922	1.685524001	1.776808953
0.356000000	6.303848460	1.689569629	1.779795857
0.357000000	6.320575992	1.693611640	1.782771960
0.358000000	6.337298523	1.697650039	1.785737268
0.359000000	6.354016055	1.701684826	1.788691784
0.360000000	6.370728594	1.705716005	1.791635512
0.361000000	6.387436141	1.709743577	1.794568456
0.362000000	6.404138701	1.713767546	1.797490620
0.363000000	6.420836277	1.717787914	1.800402009
0.364000000	6.437528873	1.721804682	1.803302625
0.365000000	6.454216492	1.725817855	1.806192473
0.366000000	6.470899137	1.729827433	1.809071558
0.367000000	6.487576813	1.733833420	1.811939882
0.368000000	6.504249522	1.737835818	1.814797450
0.369000000	6.520917268	1.741834629	1.817644267
0.370000000	6.537580055	1.745829856	1.820480335
0.371000000	6.554237886	1.749821501	1.823305658
0.372000000	6.570890765	1.753809567	1.826120242
0.373000000	6.587538694	1.757794055	1.828924089
0.374000000	6.604181678	1.761774969	1.831717203
0.375000000	6.620819720	1.765752311	1.834499589
0.376000000	6.637452824	1.769726083	1.837271251
0.377000000	6.654080992	1.773696287	1.840032191
0.378000000	6.670704228	1.777662927	1.842782415
0.379000000	6.687322536	1.781626003	1.845521926
0.380000000	6.703935919	1.785585520	1.848250729
0.381000000	6.720544380	1.789541478	1.850968826
0.382000000	6.737147923	1.793493881	1.853676221
0.383000000	6.753746552	1.797442731	1.856372920
0.384000000	6.770340269	1.801388030	1.859058925
0.385000000	6.786929079	1.805329781	1.861734241
0.386000000	6.803512984	1.809267986	1.864398871
0.387000000	6.820091987	1.813202647	1.867052819
0.388000000	6.836666094	1.817133767	1.869696089
0.389000000	6.853235305	1.821061348	1.872328685
0.390000000	6.869799626	1.824985392	1.874950611
0.391000000	6.886359059	1.828905902	1.877561870
0.392000000	6.902913608	1.832822880	1.880162467
0.393000000	6.919463276	1.836736329	1.882752405
0.394000000	6.936008067	1.840646251	1.885331688
0.395000000	6.952547983	1.844552647	1.887900320
0.396000000	6.969083028	1.848455521	1.890458305
0.397000000	6.985613206	1.852354876	1.893005647
0.398000000	7.002138520	1.856250712	1.895542349
0.399000000	7.018658972	1.860143032	1.898068415
0.400000000	7.035174567	1.864031840	1.900583850
0.401000000	7.051685308	1.867917137	1.903088656
0.402000000	7.068191198	1.871798925	1.905582837
0.403000000	7.084692241	1.875677207	1.908066399
0.404000000	7.101188439	1.879551985	1.910539343
0.405000000	7.117679796	1.883423262	1.913001674
0.406000000	7.134166315	1.887291039	1.915453396
0.407000000	7.150647999	1.891155319	1.917894513
0.408000000	7.167124853	1.895016105	1.920325028
0.409000000	7.183596878	1.898873398	1.922744945
0.410000000	7.200064079	1.902727201	1.925154268
0.411000000	7.216526459	1.906577517	1.927553000
0.412000000	7.232984020	1.910424347	1.929941146
0.413000000	7.249436766	1.914267694	1.932318709
0.414000000	7.265884701	1.918107560	1.934685693
0.415000000	7.282327827	1.921943947	1.937042101
0.416000000	7.298766149	1.925776858	1.939387938
0.417000000	7.315199668	1.929606295	1.941723207
0.418000000	7.331628388	1.933432261	1.944047911
0.419000000	7.348052313	1.937254756	1.946362055
0.420000000	7.364471446	1.941073785	1.948665642
0.421000000	7.380885789	1.944889349	1.950958677
0.422000000	7.397295347	1.948701449	1.953241161
0.423000000	7.413700122	1.952510090	1.955513100
0.424000000	7.430100118	1.956315272	1.957774497
0.425000000	7.446495337	1.960116999	1.960025356
0.426000000	7.462885783	1.963915271	1.962265681
0.427000000	7.479271459	1.967710093	1.964495474
0.428000000	7.495652369	1.971501465	1.966714740
0.429000000	7.512028514	1.975289390	1.968923483
0.430000000	7.528399900	1.979073871	1.971121705
0.431000000	7.544766528	1.982854909	1.973309412
0.432000000	7.561128402	1.986632507	1.975486606
0.433000000	7.577485525	1.990406667	1.977653291
0.434000000	7.593837900	1.994177391	1.979809471
0.435000000	7.610185531	1.997944682	1.981955149
0.436000000	7.626528420	2.001708542	1.984090330
0.437000000	7.642866571	2.005468972	1.986215016
0.438000000	7.659199986	2.009225976	1.988329212
0.439000000	7.675528669	2.012979555	1.990432920
0.440000000	7.691852623	2.016729711	1.992526145
0.441000000	7.708171852	2.020476448	1.994608891
0.442000000	7.724486357	2.024219766	1.996681160
0.443000000	7.740796142	2.027959669	1.998742957
0.444000000	7.757101211	2.031696158	2.000794285
0.445000000	7.773401567	2.035429236	2.002835148
0.446000000	7.789697212	2.039158905	2.004865549
0.447000000	7.805988149	2.042885166	2.006885492
