6900000.000100000	69970.090111523	-64256097444665560.000000000	37097962807621002113484449607701233664.000000000
7000000.000100000	69969.216991682	-67090231540132016.000000000	58042732638434421382187554474316267520.000000000
7100000.000100000	69968.331318451	-70006478080568016.000000000	90850128687715432479290834959661531136.000000000
7200000.000100000	69967.433092274	-73006008075743184.000000000	142258500525485622085273941138976276480.000000000
7300000.000100000	69966.522313605	-76089992445716624.000000000	222844116639306094877610058345598681088.000000000
7400000.000100000	69965.598982900	-79259602019576384.000000000	349212564507498665738234436806170902528.000000000
7500000.000100000	69964.663100623	-82516007534178400.000000000	547444317155615894273237281290307239936.000000000
7600000.000100000	69963.714667245	-85860379632886048.000000000	858513797229717783657416217656148623360.000000000
7700000.000100000	69962.753683242	-89293888864309616.000000000	1346814680702610518449091260715475402752.000000000
7800000.000100000	69961.780149098	-92817705681045488.000000000	2113575639433583796883278850079959547904.000000000
7900000.000100000	69960.794065301	-96433000438416320.000000000	3317977539411854706410241873212078030848.000000000
8000000.000100000	69959.795432348	-100140943393210720.000000000	5210401946290565411000549584246858055680.000000000
8100000.000100000	69958.784250739	-103942704702423072.000000000	8184793558715321592814584756612984995840.000000000
8200000.000100000	69957.760520984	-107839454421993696.000000000	12861145602899590870785300196124379840512.000000000
8300000.000100000	69956.724243597	-111832362505549088.000000000	20215469377228602130095744879632819683328.000000000
8400000.000100000	69955.675419099	-115922598803142064.000000000	31784632605391701967983579957452072812544.000000000
8500000.000100000	69954.614048016	-120111333059992320.000000000	49989271293163971701292088691176983494656.000000000
8600000.000100000	69953.540130882	-124399734915227152.000000000	78642953755746352211939751350739713130496.000000000
8700000.000100000	69952.453668237	-128788973900622096.000000000	123755208211318870889671263517607066599424.000000000
8800000.000100000	69951.354660626	-133280219439341648.000000000	194798300306534028039543880634223093088256.000000000
8900000.000100000	69950.243108603	-137874640844680464.000000000	306706015462760963985885808799026188910592.000000000
9000000.000100000	69949.119012725	-142573407318804304.000000000	483028112445903630628756285000688489988096.000000000
9100000.000100000	69947.982373557	-147377687951491104.000000000	760909694668036374105226634672579001974784.000000000
9200000.000100000	69946.833191671	-152288651718873440.000000000	1198952882416505868438834126409435487141888.000000000
9300000.000100000	69945.671467644	-157307467482178368.000000000	1889631728226811717119265192421552168108032.000000000
9400000.000100000	69944.497202060	-162435303986470784.000000000	2978901395904672484455722810121876030881792.000000000
9500000.000100000	69943.310395509	-167673329859393952.000000000	4697176656701900690926603563430356765900800.000000000
9600000.000100000	69942.111048587	-173022713609912544.000000000	7408281024434993428330907182983213532315648.000000000
9700000.000100000	69940.899161897	-178484623627054240.000000000	11686805965614788628729060641571826139398140.000000000
9800000.000100000	69939.674736048	-184060228178651904.000000000	18440392165568033517882995928579983903031300.000000000
9900000.000100000	69938.437771655	-189750695410086624.000000000	29103054228778607964039234705791603032719360.000000000
10000000.000100000	69937.188269340	-195557193343029280.000000000	45940878923157760263821509746985869571522560.000000000
10100000.000100000	69935.926229730	-201480889874184544.000000000	72535501737603480368350463973136392809086980.000000000
10200000.000100000	69934.651653459	-207522952774032896.000000000	114548881577426981407677401527162742142664700.000000000
10300000.000100000	69933.364541169	-213684549685573792.000000000	180933246736806920327345359459866165622341600.000000000
10400000.000100000	69932.064893505	-219966848123069280.000000000	285845666568086330647439371430636086422929400.000000000
10500000.000100000	69930.752711122	-226371015470786912.000000000	451678097979538367540988226653518471370899500.000000000
10600000.000100000	69929.427994677	-232898218981744160.000000000	713853591538037753226637128043905232582737900.000000000
10700000.000100000	69928.090744836	-239549625776450944.000000000	1128419339647779229828779222394729353241952000.000000000
10800000.000100000	69926.740962272	-246326402841654464.000000000	1784069408681010246042773432025321857815151000.000000000
10900000.000100000	69925.378647663	-253229717029082656.000000000	2821184339640627400209077044309648336857596000.000000000
11000000.000100000	69924.003801692	-260260735054188704.000000000	4461987522561333017148458948792818854126420000.000000000
11100000.000100000	69922.616425051	-267420623494895584.000000000	7058316385390813292360571785679322160480387000.000000000
11200000.000100000	69921.216518437	-274710548790340192.000000000	11167308756676869327294954863771508035941300000.000000000
11300000.000100000	69919.804082553	-282131677239618464.000000000	17671334274455492895757627912223440168447640000.000000000
11400000.000100000	69918.379118109	-289685175000529856.000000000	27968063272965735121798670720617105948917370000.000000000
11500000.000100000	69916.941625820	-297372208088323008.000000000	44271733407390125729359056898593142866742080000.000000000
11600000.000100000	69915.491606409	-305193942374441088.000000000	70090736142428221693309599883245813232373330000.000000000
11700000.000100000	69914.029060603	-313151543585266176.000000000	110984821285517071319930388074201844541309300000.000000000
11800000.000100000	69912.553989139	-321246177300865664.000000000	175765794769775658191990796947374003653399500000.000000000
11900000.000100000	69911.066392756	-329479008953739264.000000000	278401719386636838554738568184213412716056900000.000000000
12000000.000100000	69909.566272202	-337851203827561536.000000000	441037210515504973402396772875933400507298600000.000000000
12100000.000100000	69908.053628231	-346363927055932736.000000000	698784623497156610602902693788348017462351000000.000000000
12200000.000100000	69906.528461602	-355018343621120640.000000000	1107325443926441542263364352158422567658061000000.000000000
12300000.000100000	69904.990773082	-363815618352811072.000000000	1754971705380105344360350478243990283230942000000.000000000
12400000.000100000	69903.440563442	-372756915926851456.000000000	2781806715784496081014430854746952318830130000000.000000000
12500000.000100000	69901.877833463	-381843400863999936.000000000	4410063988937911678895511735298930712360727000000.000000000
12600000.000100000	69900.302583928	-391076237528672064.000000000	6992348655191653691657872583903369949061033000000.000000000
12700000.000100000	69898.714815628	-400456590127686720.000000000	11088190069483401084497999707419777739251480000000.000000000
12800000.000100000	69897.114529362	-409985622709015616.000000000	17585585406297281617894464644617089944145420000000.000000000
12900000.000100000	69895.501725933	-419664499160530240.000000000	27893998868512002092330141039602196784800310000000.000000000
13000000.000100000	69893.876406152	-429494383208748992.000000000	44250861149827145547608273920963629360081320000000.000000000
13100000.000100000	69892.238570833	-439476438417586624.000000000	70208373313053977143234544794843165360215310000000.000000000
13200000.000100000	69890.588220801	-449611828187102784.000000000	111406770923139488829385042667399047922268000000000.000000000
13300000.000100000	69888.925356884	-459901715752248576.000000000	176802754690969878011614462670153296434839900000000.000000000
13400000.000100000	69887.249979917	-470347264181617280.000000000	280621229660560674447240064143328528960126300000000.000000000
13500000.000100000	69885.562090741	-480949636376192384.000000000	445456583414886268532898993057142793726733600000000.000000000
13600000.000100000	69883.861690205	-491709995068096896.000000000	707201097196655072021108625550430512291404100000000.000000000
13700000.000100000	69882.148779162	-502629502819343360.000000000	1122877796649372132373296466891253331081175000000000.000000000
13800000.000100000	69880.423358472	-513709322020582720.000000000	1783090727521642386931989299796936067196042000000000.000000000
13900000.000100000	69878.685429002	-524950614889854144.000000000	2831816686189262640087675115483886700468161000000000.000000000
14000000.000100000	69876.934991625	-536354543471335616.000000000	4497870655358219706789557671460070465605495000000000.000000000
14100000.000100000	69875.172047220	-547922269634094208.000000000	7144935564051837257183427369110937969649413000000000.000000000
14200000.000100000	69873.396596671	-559654955070835712.000000000	11351117254050650280033896468502262451891340000000000.000000000
14300000.000100000	69871.608640872	-571553761296655744.000000000	18035461778818569037639255918087027076869390000000000.000000000
14400000.000100000	69869.808180719	-583619849647791232.000000000	28659177561423985196171414530868606089179380000000000.000000000
14500000.000100000	69867.995217116	-595854381280371840.000000000	45545705061336586336152502755364142078359900000000000.000000000
14600000.000100000	69866.169750974	-608258517169169152.000000000	72389878343890653183013721875173426262357470000000000.000000000
14700000.000100000	69864.331783209	-620833418106350080.000000000	115067969185182235347786343967992683298225200000000000.000000000
14800000.000100000	69862.481314745	-633580244700228864.000000000	182926539642103483165487296483301516560604400000000000.000000000
14900000.000100000	69860.618346511	-646500157374018688.000000000	290833315818613630513177434067728748437710100000000000.000000000
15000000.000100000	69858.742879441	-659594316364584192.000000000	462440926130182848832627197510612858551633100000000000.000000000
15100000.000100000	69856.854914478	-672863881721193472.000000000	735381261044600150948176679626342612637228700000000000.000000000
15200000.000100000	69854.954452570	-686310013304269696.000000000	1169533247938801764607222671584431789395026000000000000.000000000
15300000.000100000	69853.041494670	-699933870784146944.000000000	1860183727014080296302228434318742554944885000000000000.000000000
15400000.000100000	69851.116041739	-713736613639822976.000000000	2958979191862383663683398047872206033876459000000000000.000000000
15500000.000100000	69849.178094744	-727719401157709440.000000000	4707283344770688271811576029404831915912998000000000000.000000000
15600000.000100000	69847.227654658	-741883392430390912.000000000	7489290821096364192875565947889960346540777000000000000.000000000
15700000.000100000	69845.264722460	-756229746355372416.000000000	11916605182756597018797876492916167649561330000000000000.000000000
15800000.000100000	69843.289299136	-770759621633838208.000000000	18962932138440526054507599928061832067131260000000000000.000000000
15900000.000100000	69841.301385676	-785474176769406976.000000000	30178601372843657379673919896226388264212030000000000000.000000000
16000000.000100000	69839.300983080	-800374570066881920.000000000	48032258154459048603729013712853836164417630000000000000.000000000
16100000.000100000	69837.288092351	-815461959631011584.000000000	76455157744073740267036549623465604541397900000000000000.000000000
16200000.000100000	69835.262714499	-830737503365238528.000000000	121708266728041186631824066861530712616048000000000000000.000000000
16300000.000100000	69833.224850542	-846202358970461184.000000000	193763734559753549112460219233930812534220200000000000000.000000000
16400000.000100000	69831.174501503	-861857683943784320.000000000	308506044539444837861081904657319757585075200000000000000.000000000
16500000.000100000	69829.111668410	-877704635577278080.000000000	491239477811005362616098454687833997195857100000000000000.000000000
16600000.000100000	69827.036352299	-893744370956734208.000000000	782277598630407989695938825836372230026757500000000000000.000000000
16700000.000100000	69824.948554212	-909978046960421248.000000000	1245851359317554187518898252542651041912966000000000000000.000000000
16800000.000100002	69822.848275197	-926406820257840384.000000000	1984307306009764989084867350541344132332984000000000000000.000000000
16900000.000100002	69820.735516307	-943031847308485248.000000000	3160739215131459212416029191991634398251591000000000000000.000000000
17000000.000100002	69818.610278604	-959854284360597888.000000000	5035065269037357862811790647659344160098973000000000000000.000000000
17100000.000100002	69816.472563154	-976875287449924352.000000000	8021543293098249684870801707919502224484582000000000000000.000000000
17200000.000100002	69814.322371030	-994096012398476160.000000000	12780470230036203431071281019940487698011930000000000000000.000000000
17300000.000100002	69812.159703311	-1011517614813286784.000000000	20364394493477416023195853568539353381664550000000000000000.000000000
17400000.000100002	69809.984561082	-1029141250085168128.000000000	32451265381065418297392569969044450853609440000000000000000.000000000
17500000.000100002	69807.796945435	-1046968073387471744.000000000	51716239913150390463299341028935450909847920000000000000000.000000000
17600000.000100002	69805.596857469	-1064999239674847616.000000000	82424653164796906329946816540654189045004200000000000000000.000000000
17700000.000100002	69803.384298286	-1083235903681999232.000000000	131377778090164731984095684936687272057232000000000000000000.000000000
17800000.000100002	69801.159268998	-1101679219922449536.000000000	209421379408606477964204339206023776124913400000000000000000.000000000
17900000.000100002	69798.921770721	-1120330342687295872.000000000	333852140285522178857421928935422166526414100000000000000000.000000000
18000000.000100002	69796.671804577	-1139190426043971328.000000000	532256644135164559683926090184711898621300700000000000000000.000000000
18100000.000100002	69794.409371697	-1158260623835005440.000000000	848636159844626603600777517926625235524169200000000000000000.000000000
18200000.000100002	69792.134473214	-1177542089676783360.000000000	1353178943048244595295153981367846675653535000000000000000000.000000000
18300000.000100002	69789.847110271	-1197035976958310144.000000000	2157853383734863199287987710088797382204349000000000000000000.000000000
18400000.000100002	69787.547284016	-1216743438839966976.000000000	3441290934151010357899517141998914284366929000000000000000000.000000000
18500000.000100002	69785.234995602	-1236665628252275200.000000000	5488496093052396134845393737673126908170603000000000000000000.000000000
18600000.000100002	69782.910246189	-1256803697894658816.000000000	8754222911083387126162217063789042019254164000000000000000000.000000000
18700000.000100002	69780.573036944	-1277158800234205184.000000000	13964129908817615192233176648363886724313580000000000000000000.000000000
18800000.000100002	69778.223369040	-1297732087504427008.000000000	22276244060101682701348941091807230518937900000000000000000000.000000000
18900000.000100002	69775.861243655	-1318524711704028416.000000000	35538708063236890083742975298923011786485790000000000000000000.000000000
19000000.000100002	69773.486661974	-1339537824595661824.000000000	56701254015657604226797851630224026225021270000000000000000000.000000000
19100000.000100002	69771.099625190	-1360772577704696320.000000000	90472133897061109222294232349478015537745020000000000000000000.000000000
19200000.000100002	69768.700134498	-1382230122317974528.000000000	144366999976726772412642473905581535958196200000000000000000000.000000000
19300000.000100002	69766.288191104	-1403911609482586368.000000000	230383699413506758520169032038740082176329500000000000000000000.000000000
19400000.000100002	69763.863796217	-1425818190004624384.000000000	367676671869994853855918471743610492542677800000000000000000000.000000000
19500000.000100002	69761.426951054	-1447951014447951872.000000000	586827846274940207053915150525052219743557700000000000000000000.000000000
19600000.000100002	69758.977656836	-1470311233132969984.000000000	936667525006930622096128668190425638581681100000000000000000000.000000000
19700000.000100002	69756.515914792	-1492899996135374592.000000000	1495168465283207445640346105396600118251581000000000000000000000.000000000
19800000.000100002	69754.041726158	-1515718453284929024.000000000	2386846659749867764956003084088065349462699000000000000000000000.000000000
19900000.000100002	69751.555092174	-1538767754164228864.000000000	3810556860213821047959860586209494693611333000000000000000000000.000000000
20000000.000100002	69749.056014087	-1562049048107467008.000000000	6083895223555342737946428370152110170848909000000000000000000000.000000000
20100000.000100002	69746.544493151	-1585563484199193088.000000000	9714135940017125466148164430136528012179990000000000000000000000.000000000
20200000.000100002	69744.020530626	-1609312211273092352.000000000	15511565120641748911579809605643125009787010000000000000000000000.000000000
20300000.000100002	69741.484127778	-1633296377910743808.000000000	24770563276494938728055304597315522237745790000000000000000000000.000000000
20400000.000100002	69738.935285878	-1657517132440388096.000000000	39558953218297696179322791698684655576758450000000000000000000000.000000000
20500000.000100002	69736.374006206	-1681975622935700224.000000000	63180371867224091451095933695699904927448680000000000000000000000.000000000
20600000.000100002	69733.800290045	-1706672997214551552.000000000	100913176495255787307565092566738965743655100000000000000000000000.000000000
20700000.000100002	69731.214138687	-1731610402837781248.000000000	161191347524366930549126873042455286010244300000000000000000000000.000000000
20800000.000100002	69728.615553427	-1756788987107960832.000000000	257491895978623523607620141269085596703965100000000000000000000000.000000000
20900000.000100002	69726.004535571	-1782209897068168960.000000000	411351644181385936277842083450489776583440600000000000000000000000.000000000
21000000.000100002	69723.381086426	-1807874279500757248.000000000	657189459366780827915424626270721325281068300000000000000000000000.000000000
21100000.000100002	69720.745207308	-1833783280926118400.000000000	1050014916533425307128138258900689831403338000000000000000000000000.000000000
21200000.000100002	69718.096899540	-1859938047601455616.000000000	1677751854118628565604658092191491373753716000000000000000000000000.000000000
21300000.000100002	69715.436164448	-1886339725519556352.000000000	2680940770734901290049428981070393419448665000000000000000000000000.000000000
21400000.000100002	69712.763003368	-1912989460407559424.000000000	4284240091662986569636329780787923365407492000000000000000000000000.000000000
21500000.000100002	69710.077417639	-1939888397725728512.000000000	6846795104663875669524853900987398133561629000000000000000000000000.000000000
21600000.000100002	69707.379408608	-1967037682666221056.000000000	10942780110828246949245442005209461217809130000000000000000000000000.000000000
21700000.000100002	69704.668977629	-1994438460151860224.000000000	17490196460985000073633329176023558234718600000000000000000000000000.000000000
21800000.000100002	69701.946126059	-2022091874834906880.000000000	27956850499184037828819338219130443546213310000000000000000000000000.000000000
21900000.000100002	69699.210855264	-2049999071095829760.000000000	44689779308657623259609834241240602508980800000000000000000000000000.000000000
22000000.000100002	69696.463166615	-2078161193042081024.000000000	71442140270844339947928549652861902956237450000000000000000000000000.000000000
22100000.000100002	69693.703061490	-2106579384506868992.000000000	114215976612473782713421331464414293016768500000000000000000000000000.000000000
22200000.000100002	69690.930541272	-2135254789047927040.000000000	182610307671666304173960962573704455184928900000000000000000000000000.000000000
22300000.000100002	69688.145607352	-2164188549946290432.000000000	291977661795477616438658722113257404602785400000000000000000000000000.000000000
22400000.000100002	69685.348261125	-2193381810205071872.000000000	466874067755753624739005811051475078610775500000000000000000000000000.000000000
22500000.000100002	69682.538503993	-2222835712548230912.000000000	746578617212632442304048945373615994890940900000000000000000000000000.000000000
22600000.000100002	69679.716337366	-2252551399419351808.000000000	1193924587081664869501712595227671555242913000000000000000000000000000.000000000
22700000.000100002	69676.881762657	-2282530012980416000.000000000	1909429748797536846612154219908059994441216000000000000000000000000000.000000000
22800000.000100002	69674.034781288	-2312772695110580736.000000000	3053906956007328248111232169338516434082300000000000000000000000000000.000000000
22900000.000100002	69671.175394686	-2343280587404951040.000000000	4884646460300207276915347359310317423965966000000000000000000000000000.000000000
23000000.000100002	69668.303604283	-2374054831173361664.000000000	7813319449100997618637262347422515585659642000000000000000000000000000.000000000
23100000.000100002	69665.419411519	-2405096567439137792.000000000	12498647793756705272710522276181062178389580000000000000000000000000000.000000000
23200000.000100002	69662.522817839	-2436406936937896448.000000000	19994722410549974919400473600898756360940430000000000000000000000000000.000000000
23300000.000100002	69659.613824696	-2467987080116300288.000000000	31988400584054450902694979758222466621081030000000000000000000000000000.000000000
23400000.000100002	69656.692433547	-2499838137130848768.000000000	51179303342888660700432497830145779800842220000000000000000000000000000.000000000
23500000.000100002	69653.758645856	-2531961247846652928.000000000	81888103351079302267622432871583064036924340000000000000000000000000000.000000000
23600000.000100002	69650.812463093	-2564357551836204032.000000000	131030306268172308633038434735080005149056400000000000000000000000000000.000000000
23700000.000100002	69647.853886735	-2597028188378172928.000000000	209675219367374759283905001186813433011638700000000000000000000000000000.000000000
23800000.000100002	69644.882918264	-2629974296456163328.000000000	335541907040409585240738088010525991499147200000000000000000000000000000.000000000
23900000.000100002	69641.899559170	-2663197014757507584.000000000	536995506380208293221108910648938837070764100000000000000000000000000000.000000000
24000000.000100002	69638.903810946	-2696697481672046592.000000000	859446138748138525912790210874692692178476700000000000000000000000000000.000000000
24100000.000100002	69635.895675094	-2730476835290901504.000000000	1375595414828009532549527100880770261167225000000000000000000000000000000.000000000
24200000.000100002	69632.875153121	-2764536213405259264.000000000	2201844925996796035384073777475354605977199000000000000000000000000000000.000000000
24300000.000100002	69629.842246541	-2798876753505149440.000000000	3524573785079967712929940648265075505039722000000000000000000000000000000.000000000
24400000.000100002	69626.796956873	-2833499592778230784.000000000	5642223292161333231104357486887392088015452000000000000000000000000000000.000000000
24500000.000100002	69623.739285643	-2868405868108573184.000000000	9032700997610123566276459222864973138628236000000000000000000000000000000.000000000
24600000.000100002	69620.669234382	-2903596716075427840.000000000	14461342778494622097226398721743115285024110000000000000000000000000000000.000000000
24700000.000100002	69617.586804630	-2939073272952025088.000000000	23153846394961266816080422989271349299081170000000000000000000000000000000.000000000
24800000.000100002	69614.491997929	-2974836674704344576.000000000	37073290863142520976759128327795744881734750000000000000000000000000000000.000000000
24900000.000100002	69611.384815830	-3010888056989899776.000000000	59363912413080487122970817402358882094558170000000000000000000000000000000.000000000
25000000.000100002	69608.265259890	-3047228555156534784.000000000	95062056182923192433135431726476610428962750000000000000000000000000000000.000000000
25100000.000100002	69605.133331671	-3083859304241189888.000000000	152235216410846604909036529580294752911913700000000000000000000000000000000.000000000
25200000.000100002	69601.989032743	-3120781438968700416.000000000	243807026792151331277293960556316324702121800000000000000000000000000000000.000000000
25300000.000100002	69598.832364679	-3157996093750568960.000000000	390481443887412974014897976926584248223109700000000000000000000000000000000.000000000
25400000.000100002	69595.663329062	-3195504402683755008.000000000	625428410580079998221844522390886872612170000000000000000000000000000000000.000000000
25500000.000100002	69592.481927479	-3233307499549465600.000000000	1001792473343059329484799464625991497394561000000000000000000000000000000000.000000000
25600000.000100002	69589.288161522	-3271406517811935744.000000000	1604725706315849811751186083661597366768852000000000000000000000000000000000.000000000
25700000.000100002	69586.082032791	-3309802590617213952.000000000	2570672046088351115857939297708075536204481000000000000000000000000000000000.000000000
25800000.000100002	69582.863542892	-3348496850791952896.000000000	4118274542070500212007348862559761418370807000000000000000000000000000000000.000000000
25900000.000100002	69579.632693437	-3387490430842189312.000000000	6597913331048238506600172958585919310657717000000000000000000000000000000000.000000000
26000000.000100002	69576.389486044	-3426784462952136704.000000000	10571108879341844375362569160532510145288860000000000000000000000000000000000.000000000
26100000.000100002	69573.133922337	-3466380078982976512.000000000	16937802018353989693193946431067601669255180000000000000000000000000000000000.000000000
26200000.000100002	69569.866003946	-3506278410471636992.000000000	27140388793703239250723241840020512907156590000000000000000000000000000000000.000000000
26300000.000100002	69566.585732508	-3546480588629586432.000000000	43490812806451351929530151367464936101886690000000000000000000000000000000000.000000000
26400000.000100002	69563.293109664	-3586987744341621248.000000000	69694959934189504838481357256314947609262910000000000000000000000000000000000.000000000
26500000.000100002	69559.988137064	-3627801008164658688.000000000	111693410720480914161738118482353115833850600000000000000000000000000000000000.000000000
26600000.000100002	69556.670816363	-3668921510326525952.000000000	179009470896410649874949565024398140509515600000000000000000000000000000000000.000000000
26700000.000100002	69553.341149220	-3710350380724743680.000000000	286910660781304147162702888566481345692637200000000000000000000000000000000000.000000000
26800000.000100002	69549.999137305	-3752088748925323264.000000000	459874712575799447927354056726597614376811000000000000000000000000000000000000.000000000
26900000.000100002	69546.644782288	-3794137744161551360.000000000	737147653104180141254798013118174953432810400000000000000000000000000000000000.000000000
27000000.000100002	69543.278085850	-3836498495332793344.000000000	1181657204548979483023629626197242358414627000000000000000000000000000000000000.000000000
27100000.000100002	69539.899049677	-3879172131003271680.000000000	1894307761087651596449829810122524665730850000000000000000000000000000000000000.000000000
27200000.000100002	69536.507675459	-3922159779400868352.000000000	3036907272105897484406979832477254111061242000000000000000000000000000000000000.000000000
27300000.000100002	69533.103964894	-3965462568415905792.000000000	4868940160571029663269067074135053389900785000000000000000000000000000000000000.000000000
27400000.000100002	69529.687919687	-4009081625599952896.000000000	7806551109223037668415527256250853749921124000000000000000000000000000000000000.000000000
27500000.000100002	69526.259541547	-4053018078164614144.000000000	12517159762623245816823603874016803250648220000000000000000000000000000000000000.000000000
27600000.000100002	69522.818832190	-4097273052980319744.000000000	20071237738715096172049541671518570680020060000000000000000000000000000000000000.000000000
27700000.000100002	69519.365793338	-4141847676575120384.000000000	32185795036928459167610441739297698285224510000000000000000000000000000000000000.000000000
27800000.000100002	69515.900426719	-4186743075133484544.000000000	51615009293644358659448356880249583372582770000000000000000000000000000000000000.000000000
