0.00000	0.00000	0.00000	0.00000
0.00000	0.02439	-0.00354	0.00000
0.00000	0.04878	-0.00712	0.00000
0.00000	0.07317	-0.01076	0.00000
0.00000	0.09756	-0.01451	0.00000
0.00000	0.12195	-0.01840	0.00000
0.00000	0.14634	-0.02246	0.00000
0.00000	0.17073	-0.02671	0.00000
0.00000	0.19512	-0.03119	0.00000
0.00000	0.21951	-0.03590	0.00000
0.00000	0.24390	-0.04086	0.00000
0.00000	0.26829	-0.04608	0.00000
0.00000	0.29268	-0.05153	0.00000
0.00000	0.31707	-0.05721	0.00000
0.00000	0.34146	-0.06306	0.00000
0.00000	0.36585	-0.06903	0.00000
0.00000	0.39024	-0.07503	0.00000
0.00000	0.41463	-0.08094	0.00000
0.00000	0.43902	-0.08665	0.00000
0.00000	0.46341	-0.09200	0.00000
0.00000	0.48780	-0.09682	0.00000
0.00000	0.51220	-0.10096	0.00000
0.00000	0.53659	-0.10425	0.00000
0.00000	0.56098	-0.10653	0.00000
0.00000	0.58537	-0.10764	0.00000
0.00000	0.60976	-0.10749	0.00000
0.00000	0.63415	-0.10600	0.00000
0.00000	0.65854	-0.10318	0.00000
0.00000	0.68293	-0.09908	0.00000
0.00000	0.70732	-0.09381	0.00000
0.00000	0.73171	-0.08753	0.00000
0.00000	0.75610	-0.08040	0.00000
0.00000	0.78049	-0.07260	0.00000
0.00000	0.80488	-0.06428	0.00000
0.00000	0.82927	-0.05558	0.00000
0.00000	0.85366	-0.04660	0.00000
0.00000	0.87805	-0.03744	0.00000
0.00000	0.90244	-0.02816	0.00000
0.00000	0.92683	-0.01880	0.00000
0.00000	0.95122	-0.00941	0.00000
0.02623	0.00000	0.00000	-0.00354
0.02623	0.02439	-0.00350	-0.00358
0.02623	0.04878	-0.00703	-0.00365
0.02623	0.07317	-0.01064	-0.00375
0.02623	0.09756	-0.01435	-0.00389
0.02623	0.12195	-0.01821	-0.00406
0.02623	0.14634	-0.02223	-0.00425
0.02623	0.17073	-0.02646	-0.00447
0.02623	0.19512	-0.03091	-0.00471
0.02623	0.21951	-0.03561	-0.00496
0.02623	0.24390	-0.04057	-0.00521
0.02623	0.26829	-0.04580	-0.00546
0.02623	0.29268	-0.05128	-0.00568
0.02623	0.31707	-0.05701	-0.00585
0.02623	0.34146	-0.06293	-0.00597
