#f	omega	theta
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.41	-1.96909	2.7718
1.41	-2.16413	1.82655
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
1.411	-1.96774	2.78231
1.411	-2.16453	1.82277
