0	-inf
0.01	-3.21889
0.02	-2.52576
0.03	-2.12031
0.04	-1.83264
0.05	-1.60952
0.06	-1.42722
0.07	-1.27309
0.08	-1.13959
0.09	-1.02184
0.1	-0.916508
0.11	-0.821236
0.12	-0.734267
0.13	-0.654274
0.14	-0.580222
0.15	-0.511296
0.16	-0.446835
0.17	-0.386304
0.18	-0.32926
0.19	-0.275336
0.2	-0.224228
0.21	-0.175685
0.22	-0.12952
0.23	-0.0856282
0.24	-0.044163
0.25	-0.0103663
0.26	-0.0439778
0.27	-0.0852842
0.28	-0.129036
0.29	-0.175076
0.3	-0.223502
0.31	-0.274502
0.32	-0.328323
0.33	-0.385266
0.34	-0.445698
0.35	-0.510058
0.36	-0.578883
0.37	-0.65283
0.38	-0.732712
0.39	-0.819562
0.4	-0.914706
0.41	-1.01989
0.42	-1.13748
0.43	-1.2708
0.44	-1.4247
0.45	-1.60673
0.46	-1.8295
0.47	-2.11669
0.48	-2.52139
0.49	-3.2131
0.5	-33.3769
0.51	-3.21509
0.52	-2.523
0.53	-2.11865
0.54	-1.83226
0.55	-1.6114
0.56	-1.42733
0.57	-1.27287
0.58	-1.13925
0.59	-1.02145
0.6	-0.916123
0.61	-0.820867
0.62	-0.733928
0.63	-0.653971
0.64	-0.57996
0.65	-0.511077
0.66	-0.446661
0.67	-0.386176
0.68	-0.329178
0.69	-0.275299
0.7	-0.224232
0.71	-0.175725
0.72	-0.12958
0.73	-0.0856744
0.74	-0.0440837
0.75	-0.00971638
0.76	-0.0916864
0.77	-0.200673
0.78	-0.345568
0.79	-0.549597
0.8	-0.916389
0.81	-2.0178
0.82	-0.808384
0.83	-0.48054
0.84	-0.281411
0.85	-0.137276
0.86	-0.0239409
0.87	-0.229243
0.88	-0.18992
0.89	-0.0766613
0.9	0.173542
0.91	0.241281
0.92	0.335004
0.93	0.35894
0.94	0.395859
0.95	0.42629
0.96	-0.0402319
0.97	0.450093
0.98	0.534563
0.99	0.523728
