#Usage: path, (x_length is fixed to 1000000), dimension_x, t_max, delta_t, a0, T
150 - 225 - 275 - 350
#x_length: 1e+06	dimension_x500	t_max: 22000	delta_t: 1
0	0.110736
1	0.110736
2	0.110736
3	0.110736
4	0.110736
5	0.110736
6	0.110736
7	0.110736
8	0.110736
9	0.110736
10	0.110736
11	0.110736
12	0.110736
13	0.110736
14	0.110736
15	0.110736
16	0.110736
17	0.110736
18	0.110736
19	0.110736
20	0.110736
21	0.110736
22	0.110736
23	0.110736
24	0.110736
25	0.110736
26	0.110736
27	0.110736
28	0.110736
29	0.110736
30	0.110736
31	0.110736
32	0.110736
33	0.110736
34	0.110736
35	0.110736
36	0.110736
37	0.110736
38	0.110736
39	0.110736
40	0.110736
41	0.110736
42	0.110736
43	0.110736
44	0.110736
45	0.110736
46	0.110736
47	0.110736
48	0.110736
49	0.110736
50	0.110736
51	0.110736
52	0.110736
53	0.110736
54	0.110736
55	0.110736
56	0.110736
57	0.110736
58	0.110736
59	0.110736
60	0.110736
61	0.110736
62	0.110736
63	0.110736
64	0.110736
65	0.110736
66	0.110736
67	0.110736
68	0.110736
69	0.110736
70	0.110736
71	0.110736
72	0.110736
73	0.110736
74	0.110736
75	0.110736
76	0.110736
77	0.110736
78	0.110736
79	0.110736
80	0.110736
81	0.110736
82	0.110736
83	0.110736
84	0.110736
85	0.110736
86	0.110736
87	0.110736
88	0.110736
89	0.110736
90	0.110736
91	0.110736
92	0.110736
93	0.110736
94	0.110736
95	0.110736
96	0.110736
97	0.110736
98	0.110736
99	0.110736
100	0.110736
101	0.110736
102	0.110736
103	0.110736
104	0.110736
105	0.110736
106	0.110736
107	0.110736
108	0.110736
109	0.110736
110	0.110736
111	0.110736
112	0.110736
113	0.110736
114	0.110736
115	0.110736
116	0.110736
117	0.110736
118	0.110736
119	0.110736
120	0.110736
121	0.110736
122	0.110736
123	0.110736
124	0.110736
125	0.110736
126	0.110736
127	0.110736
128	0.110736
129	0.110736
130	0.110736
131	0.110736
132	0.110736
133	0.110736
134	0.110736
135	0.110736
136	0.110736
137	0.110736
138	0.110736
139	0.110736
140	0.110736
141	0.110736
142	0.110736
143	0.110736
144	0.110736
145	0.110736
146	0.110736
147	0.110736
148	0.110736
149	0.110736
150	0.110736
151	0.110712
152	0.110639
153	0.110519
154	0.110349
155	0.110132
156	0.109866
157	0.109553
158	0.109192
159	0.108783
160	0.108326
161	0.107822
162	0.107271
163	0.106674
164	0.106029
165	0.105339
166	0.104602
167	0.10382
168	0.102992
169	0.10212
170	0.101203
171	0.100241
172	0.0992366
173	0.0981884
174	0.0970975
175	0.0959643
176	0.0947892
177	0.0935729
178	0.0923159
179	0.0910187
180	0.089682
181	0.0883063
182	0.0868922
183	0.0854404
184	0.0839516
185	0.0824263
186	0.0808654
187	0.0792696
188	0.0776395
189	0.0759759
190	0.0742795
191	0.0725513
192	0.0707919
193	0.0690022
194	0.067183
195	0.0653352
196	0.0634598
197	0.0615575
198	0.0596293
199	0.0576763
200	0.0556993
201	0.0536994
202	0.0516777
203	0.0496352
204	0.0475731
