0.79300	-0.28573	2.89416	0.72978	0.00554	59.33099	0.45067
0.80300	-0.31493	2.91374	0.72978	0.00561	59.33094	0.45635
0.81300	-0.34406	2.93313	0.72978	0.00568	59.33090	0.46204
0.82300	-0.37312	2.95232	0.72978	0.00575	59.33086	0.46772
0.83300	-0.40211	2.97133	0.72978	0.00582	59.33081	0.47340
0.84300	-0.43102	2.99014	0.72978	0.00589	59.33077	0.47909
0.85300	-0.45987	3.00878	0.72978	0.00596	59.33072	0.48477
0.86300	-0.48865	3.02724	0.72978	0.00603	59.33067	0.49045
0.87300	-0.51735	3.04552	0.72977	0.00610	59.33063	0.49614
0.88300	-0.54599	3.06363	0.72977	0.00617	59.33058	0.50182
0.89300	-0.57455	3.08158	0.72977	0.00624	59.33053	0.50750
0.90300	-0.60305	3.09935	0.72977	0.00631	59.33048	0.51318
0.91300	-0.63147	3.11697	0.72977	0.00638	59.33043	0.51887
0.92300	-0.65983	3.13443	0.72977	0.00645	59.33038	0.52455
0.93300	-0.68812	3.15173	0.72977	0.00652	59.33033	0.53023
0.94300	-0.71633	3.16888	0.72977	0.00659	59.33028	0.53592
0.95300	-0.74448	3.18588	0.72977	0.00666	59.33023	0.54160
0.96300	-0.77256	3.20273	0.72977	0.00673	59.33018	0.54728
0.97300	-0.80057	3.21943	0.72977	0.00680	59.33012	0.55297
0.98300	-0.82852	3.23599	0.72977	0.00687	59.33007	0.55865
0.99300	-0.85639	3.25242	0.72977	0.00694	59.33002	0.56433
1.00400	-0.88698	3.27032	0.72977	0.00702	59.32996	0.57058
1.01500	-0.91748	3.28806	0.72977	0.00710	59.32990	0.57683
1.02600	-0.94791	3.30564	0.72976	0.00717	59.32983	0.58308
1.03700	-0.97825	3.32307	0.72976	0.00725	59.32977	0.58934
1.04800	-1.00852	3.34034	0.72976	0.00733	59.32971	0.59559
1.05900	-1.03870	3.35746	0.72976	0.00740	59.32965	0.60184
1.07000	-1.06881	3.37442	0.72976	0.00748	59.32958	0.60809
1.08100	-1.09884	3.39125	0.72976	0.00756	59.32952	0.61434
1.09200	-1.12879	3.40792	0.72976	0.00763	59.32945	0.62059
1.10300	-1.15866	3.42446	0.72976	0.00771	59.32939	0.62684
1.11400	-1.18846	3.44086	0.72976	0.00779	59.32932	0.63309
1.12500	-1.21818	3.45712	0.72976	0.00786	59.32926	0.63935
1.13600	-1.24783	3.47325	0.72976	0.00794	59.32919	0.64560
1.14700	-1.27739	3.48924	0.72976	0.00802	59.32912	0.65185
1.15800	-1.30689	3.50511	0.72976	0.00809	59.32905	0.65810
1.16900	-1.33631	3.52084	0.72975	0.00817	59.32898	0.66435
1.18000	-1.36565	3.53645	0.72975	0.00825	59.32891	0.67060
1.19100	-1.39493	3.55194	0.72975	0.00833	59.32884	0.67685
1.20200	-1.42413	3.56731	0.72975	0.00840	59.32877	0.68310
1.21300	-1.45325	3.58256	0.72975	0.00848	59.32870	0.68935
1.22400	-1.48231	3.59768	0.72975	0.00856	59.32862	0.69561
1.23500	-1.51129	3.61270	0.72975	0.00863	59.32855	0.70186
1.24600	-1.54021	3.62760	0.72975	0.00871	59.32847	0.70811
1.25700	-1.56905	3.64238	0.72975	0.00879	59.32840	0.71436
1.26800	-1.59782	3.65706	0.72975	0.00886	59.32832	0.72061
1.27900	-1.62652	3.67163	0.72975	0.00894	59.32825	0.72686
1.29000	-1.65516	3.68609	0.72974	0.00902	59.32817	0.73311
1.30100	-1.68372	3.70044	0.72974	0.00909	59.32809	0.73936
1.31200	-1.71222	3.71469	0.72974	0.00917	59.32801	0.74561
1.32300	-1.74065	3.72884	0.72974	0.00925	59.32794	0.75186
1.33400	-1.76901	3.74288	0.72974	0.00932	59.32786	0.75812
1.34500	-1.79731	3.75683	0.72974	0.00940	59.32778	0.76437
1.35600	-1.82554	3.77068	0.72974	0.00948	59.32770	0.77062
1.36700	-1.85370	3.78443	0.72974	0.00956	59.32761	0.77687
1.37800	-1.88180	3.79809	0.72974	0.00963	59.32753	0.78312
1.38900	-1.90984	3.81165	0.72974	0.00971	59.32745	0.78937
1.40000	-1.93780	3.82512	0.72973	0.00979	59.32737	0.79562
1.41100	-1.96571	3.83850	0.72973	0.00986	59.32728	0.80187
1.42200	-1.99355	3.85178	0.72973	0.00994	59.32720	0.80812
1.43300	-2.02133	3.86498	0.72973	0.01002	59.32711	0.81437
1.44400	-2.04905	3.87809	0.72973	0.01009	59.32702	0.82062
1.45500	-2.07670	3.89112	0.72973	0.01017	59.32694	0.82688
1.46600	-2.10429	3.90405	0.72973	0.01025	59.32685	0.83313
1.47700	-2.13182	3.91691	0.72973	0.01032	59.32676	0.83938
1.48800	-2.15929	3.92968	0.72973	0.01040	59.32667	0.84563
1.49900	-2.18670	3.94237	0.72972	0.01048	59.32658	0.85188
1.51000	-2.21405	3.95498	0.72972	0.01056	59.32649	0.85813
1.52100	-2.24134	3.96750	0.72972	0.01063	59.32640	0.86438
1.53200	-2.26857	3.97995	0.72972	0.01071	59.32631	0.87063
1.54300	-2.29574	3.99232	0.72972	0.01079	59.32622	0.87688
1.55400	-2.32285	4.00461	0.72972	0.01086	59.32613	0.88313
1.56500	-2.34990	4.01683	0.72972	0.01094	59.32603	0.88938
1.57600	-2.37690	4.02897	0.72972	0.01102	59.32594	0.89563
1.58700	-2.40384	4.04104	0.72972	0.01109	59.32585	0.90189
1.59800	-2.43072	4.05304	0.72971	0.01117	59.32575	0.90814
1.60900	-2.45754	4.06496	0.72971	0.01125	59.32565	0.91439
1.62000	-2.48431	4.07681	0.72971	0.01132	59.32556	0.92064
1.63100	-2.51103	4.08859	0.72971	0.01140	59.32546	0.92689
1.64200	-2.53768	4.10030	0.72971	0.01148	59.32536	0.93314
1.65300	-2.56429	4.11194	0.72971	0.01155	59.32526	0.93939
1.66400	-2.59083	4.12351	0.72971	0.01163	59.32516	0.94564
1.67500	-2.61733	4.13502	0.72971	0.01171	59.32506	0.95189
1.68600	-2.64376	4.14646	0.72970	0.01179	59.32496	0.95814
1.69700	-2.67015	4.15783	0.72970	0.01186	59.32486	0.96439
1.70800	-2.69648	4.16914	0.72970	0.01194	59.32476	0.97064
1.71900	-2.72276	4.18038	0.72970	0.01202	59.32466	0.97689
1.73000	-2.74899	4.19156	0.72970	0.01209	59.32455	0.98314
1.74100	-2.77516	4.20268	0.72970	0.01217	59.32445	0.98940
1.75200	-2.80128	4.21373	0.72970	0.01225	59.32435	0.99565
1.76300	-2.82735	4.22473	0.72970	0.01232	59.32424	1.00190
1.77400	-2.85337	4.23566	0.72969	0.01240	59.32413	1.00815
1.78500	-2.87934	4.24653	0.72969	0.01248	59.32403	1.01440
1.79600	-2.90525	4.25734	0.72969	0.01255	59.32392	1.02065
1.80700	-2.93112	4.26810	0.72969	0.01263	59.32381	1.02690
1.81800	-2.95694	4.27879	0.72969	0.01271	59.32370	1.03315
1.82900	-2.98270	4.28943	0.72969	0.01278	59.32360	1.03940
1.84000	-3.00842	4.30001	0.72969	0.01286	59.32349	1.04565
1.85100	-3.03409	4.31054	0.72969	0.01294	59.32337	1.05190
1.86200	-3.05971	4.32101	0.72968	0.01302	59.32326	1.05815
1.87300	-3.08528	4.33142	0.72968	0.01309	59.32315	1.06440
1.88400	-3.11080	4.34178	0.72968	0.01317	59.32304	1.07065
1.89500	-3.13627	4.35209	0.72968	0.01325	59.32293	1.07690
1.90600	-3.16170	4.36234	0.72968	0.01332	59.32281	1.08315
1.91700	-3.18708	4.37254	0.72968	0.01340	59.32270	1.08940
1.92800	-3.21241	4.38268	0.72968	0.01348	59.32258	1.09565
1.93900	-3.23770	4.39278	0.72967	0.01355	59.32247	1.10191
1.95000	-3.26294	4.40282	0.72967	0.01363	59.32235	1.10816
1.96100	-3.28813	4.41281	0.72967	0.01371	59.32223	1.11441
1.97200	-3.31327	4.42275	0.72967	0.01378	59.32212	1.12066
1.98300	-3.33838	4.43264	0.72967	0.01386	59.32200	1.12691
1.99400	-3.36343	4.44249	0.72967	0.01394	59.32188	1.13316
2.00500	-3.38844	4.45228	0.72967	0.01401	59.32176	1.13941
2.01600	-3.41341	4.46203	0.72966	0.01409	59.32164	1.14566
2.02700	-3.43833	4.47172	0.72966	0.01417	59.32152	1.15191
2.03800	-3.46320	4.48137	0.72966	0.01425	59.32140	1.15816
2.04900	-3.48803	4.49098	0.72966	0.01432	59.32127	1.16441
2.06000	-3.51282	4.50053	0.72966	0.01440	59.32115	1.17066
2.07100	-3.53757	4.51004	0.72966	0.01448	59.32103	1.17691
2.08200	-3.56227	4.51951	0.72965	0.01455	59.32090	1.18316
2.09300	-3.58693	4.52893	0.72965	0.01463	59.32078	1.18941
2.10400	-3.61154	4.53830	0.72965	0.01471	59.32065	1.19566
2.11500	-3.63611	4.54763	0.72965	0.01478	59.32053	1.20191
2.12600	-3.66064	4.55692	0.72965	0.01486	59.32040	1.20816
2.13700	-3.68513	4.56616	0.72965	0.01494	59.32027	1.21441
2.14800	-3.70958	4.57536	0.72965	0.01501	59.32014	1.22066
2.15900	-3.73398	4.58452	0.72964	0.01509	59.32001	1.22691
2.17000	-3.75835	4.59363	0.72964	0.01517	59.31988	1.23316
2.18100	-3.78267	4.60270	0.72964	0.01524	59.31975	1.23941
2.19200	-3.80695	4.61173	0.72964	0.01532	59.31962	1.24566
2.20300	-3.83119	4.62072	0.72964	0.01540	59.31949	1.25191
2.21400	-3.85539	4.62967	0.72964	0.01548	59.31936	1.25816
2.22500	-3.87955	4.63858	0.72963	0.01555	59.31923	1.26441
2.23600	-3.90366	4.64744	0.72963	0.01563	59.31909	1.27066
2.24700	-3.92774	4.65627	0.72963	0.01571	59.31896	1.27691
2.25800	-3.95178	4.66506	0.72963	0.01578	59.31882	1.28316
2.26900	-3.97578	4.67381	0.72963	0.01586	59.31869	1.28941
2.28000	-3.99974	4.68252	0.72963	0.01594	59.31855	1.29566
2.29100	-4.02367	4.69119	0.72962	0.01601	59.31841	1.30191
2.30200	-4.04755	4.69982	0.72962	0.01609	59.31828	1.30816
2.31300	-4.07139	4.70842	0.72962	0.01617	59.31814	1.31441
2.32400	-4.09520	4.71697	0.72962	0.01624	59.31800	1.32066
2.33500	-4.11897	4.72550	0.72962	0.01632	59.31786	1.32691
2.34600	-4.14270	4.73398	0.72962	0.01640	59.31772	1.33316
2.35700	-4.16639	4.74243	0.72961	0.01647	59.31758	1.33941
2.36800	-4.19004	4.75084	0.72961	0.01655	59.31744	1.34566
2.37900	-4.21366	4.75921	0.72961	0.01663	59.31730	1.35191
2.39000	-4.23724	4.76755	0.72961	0.01671	59.31715	1.35816
2.40100	-4.26078	4.77585	0.72961	0.01678	59.31701	1.36441
2.41200	-4.28429	4.78412	0.72961	0.01686	59.31687	1.37066
2.42300	-4.30776	4.79236	0.72960	0.01694	59.31672	1.37691
2.43400	-4.33119	4.80056	0.72960	0.01701	59.31658	1.38316
2.44500	-4.35458	4.80872	0.72960	0.01709	59.31643	1.38941
2.45600	-4.37794	4.81685	0.72960	0.01717	59.31628	1.39566
2.46700	-4.40127	4.82495	0.72960	0.01724	59.31614	1.40191
2.47800	-4.42456	4.83301	0.72959	0.01732	59.31599	1.40816
2.48900	-4.44781	4.84104	0.72959	0.01740	59.31584	1.41441
2.50000	-4.47103	4.84904	0.72959	0.01747	59.31569	1.42066
2.51100	-4.49421	4.85700	0.72959	0.01755	59.31554	1.42691
2.52200	-4.51736	4.86494	0.72959	0.01763	59.31539	1.43316
2.53300	-4.54047	4.87284	0.72959	0.01770	59.31524	1.43941
2.54400	-4.56355	4.88071	0.72958	0.01778	59.31509	1.44566
2.55500	-4.58659	4.88854	0.72958	0.01786	59.31493	1.45191
2.56600	-4.60960	4.89635	0.72958	0.01794	59.31478	1.45816
2.57700	-4.63258	4.90412	0.72958	0.01801	59.31463	1.46441
2.58800	-4.65552	4.91186	0.72958	0.01809	59.31447	1.47066
2.59900	-4.67842	4.91958	0.72957	0.01817	59.31432	1.47691
2.61000	-4.70130	4.92726	0.72957	0.01824	59.31416	1.48316
2.62100	-4.72414	4.93491	0.72957	0.01832	59.31400	1.48940
2.63200	-4.74694	4.94253	0.72957	0.01840	59.31385	1.49565
2.64300	-4.76972	4.95012	0.72957	0.01847	59.31369	1.50190
2.65400	-4.79246	4.95768	0.72956	0.01855	59.31353	1.50815
2.66500	-4.81517	4.96522	0.72956	0.01863	59.31337	1.51440
2.67600	-4.83784	4.97272	0.72956	0.01870	59.31321	1.52065
2.68700	-4.86048	4.98019	0.72956	0.01878	59.31305	1.52690
2.69800	-4.88309	4.98764	0.72956	0.01886	59.31289	1.53315
2.70900	-4.90567	4.99506	0.72955	0.01893	59.31273	1.53940
2.72000	-4.92822	5.00245	0.72955	0.01901	59.31256	1.54565
2.73100	-4.95073	5.00981	0.72955	0.01909	59.31240	1.55190
2.74200	-4.97321	5.01714	0.72955	0.01917	59.31224	1.55815
2.75300	-4.99566	5.02444	0.72955	0.01924	59.31207	1.56440
2.76400	-5.01808	5.03172	0.72954	0.01932	59.31191	1.57065
2.77500	-5.04047	5.03897	0.72954	0.01940	59.31174	1.57690
2.78600	-5.06282	5.04619	0.72954	0.01947	59.31158	1.58315
2.79700	-5.08515	5.05339	0.72954	0.01955	59.31141	1.58939
2.80800	-5.10744	5.06056	0.72954	0.01963	59.31124	1.59564
2.81900	-5.12971	5.06770	0.72953	0.01970	59.31107	1.60189
2.83000	-5.15194	5.07482	0.72953	0.01978	59.31090	1.60814
2.84100	-5.17414	5.08191	0.72953	0.01986	59.31073	1.61439
2.85200	-5.19631	5.08897	0.72953	0.01993	59.31056	1.62064
2.86300	-5.21845	5.09601	0.72953	0.02001	59.31039	1.62689
2.87400	-5.24056	5.10302	0.72952	0.02009	59.31022	1.63314
2.88500	-5.26265	5.11001	0.72952	0.02016	59.31005	1.63939
2.89600	-5.28470	5.11697	0.72952	0.02024	59.30987	1.64564
2.90700	-5.30672	5.12391	0.72952	0.02032	59.30970	1.65189
2.91800	-5.32871	5.13082	0.72951	0.02040	59.30953	1.65814
2.92900	-5.35067	5.13770	0.72951	0.02047	59.30935	1.66438
2.94000	-5.37261	5.14457	0.72951	0.02055	59.30918	1.67063
2.95100	-5.39451	5.15140	0.72951	0.02063	59.30900	1.67688
2.96200	-5.41639	5.15822	0.72951	0.02070	59.30882	1.68313
2.97300	-5.43823	5.16500	0.72950	0.02078	59.30864	1.68938
2.98400	-5.46005	5.17177	0.72950	0.02086	59.30847	1.69563
2.99500	-5.48184	5.17851	0.72950	0.02093	59.30829	1.70188
3.00600	-5.50360	5.18523	0.72950	0.02101	59.30811	1.70813
3.01700	-5.52533	5.19192	0.72950	0.02109	59.30793	1.71438
3.02800	-5.54703	5.19859	0.72949	0.02116	59.30775	1.72063
