4.93000	94.28174	-4.78983	-0.29276	-0.63446	99.88852	4.72044	54.22486	998.52875
5.03000	94.25287	-4.85258	-0.28458	-0.62049	99.88396	4.81612	53.26840	998.58023
5.13000	94.22481	-4.91394	-0.27668	-0.60684	99.87930	4.91179	52.31188	998.63080
5.23000	94.19753	-4.97396	-0.26905	-0.59351	99.87455	5.00746	51.35532	998.68044
5.33000	94.17100	-5.03265	-0.26167	-0.58047	99.86971	5.10312	50.39871	998.72918
5.43000	94.14519	-5.09006	-0.25454	-0.56771	99.86477	5.19878	49.44206	998.77699
5.53000	94.12008	-5.14621	-0.24764	-0.55523	99.85975	5.29443	48.48536	998.82389
5.63000	94.09565	-5.20112	-0.24096	-0.54302	99.85463	5.39008	47.52861	998.86988
5.73000	94.07188	-5.25482	-0.23449	-0.53105	99.84942	5.48572	46.57182	998.91494
5.83000	94.04875	-5.30734	-0.22822	-0.51933	99.84412	5.58136	45.61499	998.95909
5.93000	94.02623	-5.35869	-0.22214	-0.50784	99.83873	5.67699	44.65812	999.00233
6.03000	94.00431	-5.40891	-0.21623	-0.49657	99.83325	5.77262	43.70120	999.04465
6.13000	93.98298	-5.45801	-0.21050	-0.48553	99.82767	5.86824	42.74425	999.08605
6.23000	93.96221	-5.50602	-0.20494	-0.47469	99.82200	5.96386	41.78726	999.12653
6.33000	93.94199	-5.55296	-0.19953	-0.46405	99.81625	6.05947	40.83022	999.16610
6.43000	93.92230	-5.59884	-0.19427	-0.45361	99.81040	6.15508	39.87316	999.20475
6.53000	93.90313	-5.64369	-0.18916	-0.44335	99.80445	6.25068	38.91605	999.24248
6.63000	93.88446	-5.68752	-0.18419	-0.43328	99.79842	6.34627	37.95891	999.27930
6.73000	93.86628	-5.73035	-0.17934	-0.42338	99.79230	6.44186	37.00173	999.31520
6.83000	93.84859	-5.77220	-0.17463	-0.41366	99.78608	6.53745	36.04452	999.35019
6.93000	93.83135	-5.81309	-0.17004	-0.40409	99.77977	6.63302	35.08728	999.38425
7.03000	93.81458	-5.85302	-0.16556	-0.39469	99.77337	6.72859	34.13000	999.41740
7.13000	93.79824	-5.89203	-0.16120	-0.38544	99.76688	6.82416	33.17270	999.44963
7.23000	93.78233	-5.93012	-0.15695	-0.37634	99.76030	6.91972	32.21536	999.48095
7.33000	93.76684	-5.96730	-0.15280	-0.36738	99.75363	7.01527	31.25799	999.51135
7.43000	93.75177	-6.00360	-0.14875	-0.35856	99.74686	7.11081	30.30060	999.54083
7.53000	93.73709	-6.03902	-0.14480	-0.34988	99.74000	7.20635	29.34317	999.56940
7.63000	93.72281	-6.07358	-0.14094	-0.34133	99.73306	7.30189	28.38572	999.59704
7.73000	93.70890	-6.10729	-0.13717	-0.33291	99.72602	7.39741	27.42825	999.62377
7.83000	93.69537	-6.14016	-0.13349	-0.32461	99.71888	7.49293	26.47075	999.64959
7.93000	93.68220	-6.17221	-0.12989	-0.31644	99.71166	7.58844	25.51322	999.67448
8.03000	93.66939	-6.20345	-0.12638	-0.30838	99.70435	7.68395	24.55567	999.69846
8.13100	93.65680	-6.23419	-0.12290	-0.30036	99.69687	7.78040	23.58852	999.72175
8.23200	93.64456	-6.26413	-0.11951	-0.29245	99.68929	7.87685	22.62135	999.74410
8.33300	93.63266	-6.29327	-0.11619	-0.28465	99.68163	7.97329	21.65416	999.76552
8.43400	93.62108	-6.32163	-0.11294	-0.27695	99.67387	8.06972	20.68695	999.78600
8.53500	93.60984	-6.34922	-0.10976	-0.26937	99.66601	8.16614	19.71972	999.80555
8.63600	93.59891	-6.37605	-0.10665	-0.26188	99.65807	8.26256	18.75247	999.82416
8.73700	93.58829	-6.40212	-0.10361	-0.25449	99.65003	8.35896	17.78521	999.84183
8.83800	93.57798	-6.42746	-0.10062	-0.24720	99.64189	8.45537	16.81792	999.85857
8.93900	93.56797	-6.45206	-0.09770	-0.24001	99.63367	8.55176	15.85062	999.87437
9.04000	93.55824	-6.47594	-0.09484	-0.23290	99.62535	8.64814	14.88331	999.88924
9.14100	93.54881	-6.49911	-0.09204	-0.22588	99.61693	8.74452	13.91598	999.90317
9.24200	93.53965	-6.52157	-0.08929	-0.21895	99.60843	8.84089	12.94864	999.91616
9.34300	93.53077	-6.54334	-0.08659	-0.21211	99.59983	8.93725	11.98129	999.92822
9.44400	93.52216	-6.56442	-0.08395	-0.20535	99.59113	9.03360	11.01393	999.93934
9.54500	93.51381	-6.58482	-0.08136	-0.19867	99.58235	9.12994	10.04655	999.94953
9.64600	93.50572	-6.60456	-0.07882	-0.19207	99.57347	9.22627	9.07917	999.95878
9.74700	93.49788	-6.62362	-0.07633	-0.18554	99.56450	9.32260	8.11178	999.96710
9.84800	93.49030	-6.64204	-0.07389	-0.17909	99.55543	9.41892	7.14438	999.97448
9.94900	93.48296	-6.65980	-0.07149	-0.17272	99.54627	9.51523	6.17697	999.98092
10.05000	93.47585	-6.67693	-0.06914	-0.16642	99.53702	9.61153	5.20956	999.98643
10.15100	93.46899	-6.69342	-0.06682	-0.16018	99.52768	9.70782	4.24214	999.99100
10.25200	93.46235	-6.70929	-0.06456	-0.15402	99.51824	9.80410	3.27472	999.99464
10.35300	93.45595	-6.72454	-0.06233	-0.14792	99.50871	9.90037	2.30730	999.99734
10.45400	93.44976	-6.73917	-0.06014	-0.14189	99.49908	9.99663	1.33987	999.99910
10.55500	93.44380	-6.75320	-0.05799	-0.13592	99.48936	10.09289	0.37244	999.99993
10.65600	93.43805	-6.76663	-0.05588	-0.13002	99.47955	10.18913	-0.59499	999.99982
10.75700	93.43251	-6.77947	-0.05380	-0.12418	99.46965	10.28536	-1.56241	999.99878
10.85800	93.42718	-6.79172	-0.05177	-0.11839	99.45965	10.38159	-2.52984	999.99680
10.95900	93.42205	-6.80338	-0.04976	-0.11267	99.44956	10.47780	-3.49726	999.99388
11.06000	93.41713	-6.81448	-0.04779	-0.10700	99.43938	10.57401	-4.46468	999.99003
11.16100	93.41240	-6.82500	-0.04586	-0.10140	99.42910	10.67020	-5.43210	999.98525
11.26200	93.40786	-6.83496	-0.04395	-0.09584	99.41873	10.76639	-6.39951	999.97952
11.36300	93.40352	-6.84436	-0.04208	-0.09034	99.40827	10.86257	-7.36691	999.97286
11.46400	93.39936	-6.85321	-0.04024	-0.08490	99.39772	10.95873	-8.33431	999.96527
11.56500	93.39539	-6.86151	-0.03843	-0.07950	99.38707	11.05489	-9.30170	999.95674
11.66600	93.39159	-6.86927	-0.03665	-0.07416	99.37633	11.15103	-10.26908	999.94727
11.76700	93.38798	-6.87650	-0.03490	-0.06887	99.36549	11.24716	-11.23646	999.93687
11.86800	93.38454	-6.88319	-0.03318	-0.06363	99.35457	11.34329	-12.20382	999.92553
11.96900	93.38128	-6.88935	-0.03148	-0.05843	99.34355	11.43940	-13.17117	999.91326
12.07000	93.37818	-6.89499	-0.02981	-0.05328	99.33243	11.53550	-14.13850	999.90005
12.17100	93.37526	-6.90011	-0.02817	-0.04818	99.32123	11.63160	-15.10583	999.88590
12.27200	93.37249	-6.90472	-0.02655	-0.04313	99.30993	11.72768	-16.07314	999.87082
12.37300	93.36989	-6.90883	-0.02496	-0.03812	99.29853	11.82375	-17.04043	999.85480
12.47400	93.36745	-6.91243	-0.02340	-0.03315	99.28705	11.91980	-18.00771	999.83785
12.57500	93.36516	-6.91552	-0.02185	-0.02822	99.27547	12.01585	-18.97498	999.81996
12.67600	93.36303	-6.91813	-0.02033	-0.02334	99.26380	12.11189	-19.94222	999.80113
12.77700	93.36106	-6.92024	-0.01884	-0.01850	99.25204	12.20791	-20.90945	999.78137
12.87800	93.35923	-6.92187	-0.01736	-0.01370	99.24018	12.30393	-21.87665	999.76068
12.97900	93.35755	-6.92301	-0.01591	-0.00894	99.22823	12.39993	-22.84384	999.73905
13.08000	93.35601	-6.92368	-0.01448	-0.00423	99.21619	12.49592	-23.81100	999.71648
13.18100	93.35462	-6.92387	-0.01308	0.00046	99.20405	12.59190	-24.77815	999.69297
13.28200	93.35337	-6.92358	-0.01169	0.00510	99.19182	12.68786	-25.74526	999.66854
13.38300	93.35226	-6.92284	-0.01032	0.00970	99.17950	12.78382	-26.71236	999.64316
13.48400	93.35128	-6.92163	-0.00898	0.01427	99.16709	12.87976	-27.67943	999.61685
13.58500	93.35045	-6.91995	-0.00765	0.01881	99.15458	12.97569	-28.64647	999.58961
13.68600	93.34974	-6.91783	-0.00634	0.02330	99.14198	13.07161	-29.61349	999.56142
13.78700	93.34916	-6.91525	-0.00505	0.02777	99.12929	13.16752	-30.58048	999.53231
13.88800	93.34872	-6.91222	-0.00378	0.03219	99.11651	13.26341	-31.54744	999.50226
13.98900	93.34840	-6.90875	-0.00253	0.03659	99.10363	13.35929	-32.51437	999.47127
14.09000	93.34821	-6.90483	-0.00130	0.04095	99.09066	13.45516	-33.48127	999.43934
14.19100	93.34814	-6.90048	-0.00008	0.04528	99.07760	13.55102	-34.44814	999.40649
14.29200	93.34819	-6.89569	0.00112	0.04957	99.06444	13.64686	-35.41498	999.37269
14.39300	93.34836	-6.89046	0.00230	0.05384	99.05119	13.74270	-36.38179	999.33796
14.49400	93.34865	-6.88481	0.00347	0.05807	99.03785	13.83851	-37.34856	999.30230
14.59500	93.34906	-6.87873	0.00462	0.06227	99.02441	13.93432	-38.31529	999.26570
14.69600	93.34959	-6.87223	0.00575	0.06645	99.01089	14.03011	-39.28199	999.22816
14.79700	93.35022	-6.86531	0.00687	0.07059	98.99727	14.12589	-40.24865	999.18969
14.89800	93.35097	-6.85798	0.00797	0.07470	98.98356	14.22166	-41.21528	999.15029
14.99900	93.35183	-6.85022	0.00906	0.07879	98.96975	14.31741	-42.18186	999.10995
15.10000	93.35280	-6.84206	0.01013	0.08285	98.95585	14.41315	-43.14841	999.06867
15.20100	93.35388	-6.83349	0.01119	0.08687	98.94186	14.50888	-44.11492	999.02646
15.30200	93.35506	-6.82451	0.01224	0.09088	98.92778	14.60459	-45.08138	998.98332
15.40300	93.35635	-6.81513	0.01327	0.09485	98.91361	14.70029	-46.04781	998.93924
15.50400	93.35774	-6.80535	0.01428	0.09880	98.89934	14.79597	-47.01419	998.89422
15.60500	93.35924	-6.79518	0.01529	0.10272	98.88498	14.89164	-47.98052	998.84827
15.70600	93.36083	-6.78461	0.01627	0.10661	98.87053	14.98730	-48.94681	998.80139
15.80700	93.36252	-6.77364	0.01725	0.11049	98.85598	15.08294	-49.91306	998.75357
15.90800	93.36431	-6.76229	0.01821	0.11433	98.84134	15.17857	-50.87926	998.70481
16.00900	93.36620	-6.75055	0.01916	0.11815	98.82661	15.27419	-51.84541	998.65512
16.10900	93.36816	-6.73854	0.02009	0.12191	98.81194	15.36884	-52.80194	998.60500
16.20900	93.37022	-6.72617	0.02101	0.12564	98.79717	15.46348	-53.75843	998.55397
16.30900	93.37237	-6.71342	0.02191	0.12935	98.78231	15.55811	-54.71487	998.50202
16.40900	93.37460	-6.70030	0.02281	0.13304	98.76737	15.65272	-55.67126	998.44915
16.50900	93.37693	-6.68681	0.02369	0.13671	98.75233	15.74731	-56.62760	998.39537
16.60900	93.37934	-6.67296	0.02456	0.14035	98.73720	15.84190	-57.58389	998.34067
16.70900	93.38184	-6.65874	0.02542	0.14397	98.72198	15.93647	-58.54012	998.28506
16.80900	93.38442	-6.64416	0.02627	0.14757	98.70667	16.03102	-59.49630	998.22853
16.90900	93.38709	-6.62922	0.02710	0.15115	98.69127	16.12556	-60.45242	998.17108
17.00900	93.38984	-6.61393	0.02793	0.15471	98.67578	16.22008	-61.40849	998.11272
17.10900	93.39268	-6.59828	0.02875	0.15825	98.66020	16.31459	-62.36451	998.05344
17.20900	93.39559	-6.58228	0.02955	0.16176	98.64452	16.40908	-63.32046	997.99325
17.30900	93.39859	-6.56593	0.03035	0.16526	98.62876	16.50356	-64.27636	997.93214
17.40900	93.40166	-6.54923	0.03113	0.16874	98.61291	16.59803	-65.23220	997.87011
17.50900	93.40481	-6.53218	0.03191	0.17219	98.59696	16.69248	-66.18798	997.80717
17.60900	93.40804	-6.51479	0.03267	0.17563	98.58093	16.78691	-67.14370	997.74332
17.70900	93.41135	-6.49706	0.03343	0.17905	98.56480	16.88133	-68.09936	997.67854
17.80900	93.41473	-6.47898	0.03418	0.18245	98.54859	16.97573	-69.05495	997.61286
17.90900	93.41818	-6.46057	0.03491	0.18583	98.53228	17.07012	-70.01048	997.54626
18.00900	93.42171	-6.44182	0.03564	0.18919	98.51589	17.16449	-70.96595	997.47874
18.10900	93.42531	-6.42273	0.03636	0.19253	98.49940	17.25884	-71.92135	997.41031
18.20900	93.42898	-6.40331	0.03707	0.19586	98.48283	17.35318	-72.87668	997.34096
18.30900	93.43272	-6.38356	0.03777	0.19916	98.46616	17.44751	-73.83195	997.27070
18.40900	93.43653	-6.36348	0.03846	0.20245	98.44940	17.54182	-74.78715	997.19952
18.50900	93.44041	-6.34307	0.03915	0.20572	98.43255	17.63611	-75.74229	997.12743
18.60900	93.44436	-6.32234	0.03982	0.20898	98.41562	17.73038	-76.69735	997.05442
18.70900	93.44838	-6.30128	0.04049	0.21222	98.39859	17.82464	-77.65234	996.98050
18.80900	93.45246	-6.27990	0.04115	0.21544	98.38147	17.91888	-78.60726	996.90566
18.90900	93.45661	-6.25819	0.04180	0.21865	98.36426	18.01311	-79.56211	996.82991
19.00900	93.46082	-6.23617	0.04244	0.22183	98.34696	18.10732	-80.51689	996.75324
19.10900	93.46510	-6.21382	0.04307	0.22501	98.32957	18.20151	-81.47159	996.67566
19.20900	93.46943	-6.19117	0.04370	0.22816	98.31209	18.29569	-82.42622	996.59717
19.30900	93.47384	-6.16819	0.04432	0.23131	98.29452	18.38985	-83.38077	996.51776
19.40900	93.47830	-6.14490	0.04493	0.23443	98.27686	18.48399	-84.33525	996.43744
19.50900	93.48282	-6.12131	0.04554	0.23754	98.25911	18.57812	-85.28965	996.35620
19.60900	93.48740	-6.09740	0.04613	0.24064	98.24127	18.67223	-86.24397	996.27405
19.70900	93.49205	-6.07318	0.04672	0.24372	98.22334	18.76632	-87.19821	996.19098
19.80900	93.49675	-6.04865	0.04730	0.24678	98.20532	18.86039	-88.15237	996.10700
19.90900	93.50151	-6.02382	0.04788	0.24983	98.18721	18.95445	-89.10645	996.02211
20.00900	93.50632	-5.99869	0.04844	0.25287	98.16901	19.04849	-90.06044	995.93630
20.10900	93.51120	-5.97325	0.04900	0.25589	98.15072	19.14251	-91.01436	995.84958
20.20900	93.51612	-5.94751	0.04956	0.25890	98.13234	19.23652	-91.96819	995.76195
20.30900	93.52111	-5.92147	0.05011	0.26190	98.11387	19.33051	-92.92194	995.67340
20.40900	93.52615	-5.89513	0.05065	0.26488	98.09531	19.42447	-93.87560	995.58393
20.50900	93.53124	-5.86849	0.05118	0.26784	98.07666	19.51843	-94.82918	995.49356
20.60900	93.53638	-5.84156	0.05170	0.27080	98.05792	19.61236	-95.78267	995.40227
20.70900	93.54158	-5.81434	0.05223	0.27373	98.03909	19.70628	-96.73607	995.31007
20.80900	93.54683	-5.78682	0.05274	0.27666	98.02017	19.80017	-97.68938	995.21695
20.90900	93.55212	-5.75900	0.05325	0.27958	98.00116	19.89405	-98.64260	995.12293
21.00900	93.55747	-5.73090	0.05375	0.28248	97.98206	19.98791	-99.59574	995.02798
21.10900	93.56287	-5.70251	0.05424	0.28536	97.96287	20.08176	-100.54878	994.93213
21.20900	93.56832	-5.67383	0.05473	0.28824	97.94359	20.17558	-101.50173	994.83536
21.30900	93.57382	-5.64486	0.05521	0.29110	97.92422	20.26939	-102.45458	994.73768
21.40900	93.57937	-5.61561	0.05569	0.29395	97.90476	20.36317	-103.40734	994.63909
21.50900	93.58496	-5.58607	0.05616	0.29679	97.88521	20.45694	-104.36001	994.53959
21.60900	93.59060	-5.55625	0.05663	0.29962	97.86557	20.55069	-105.31258	994.43917
21.70900	93.59628	-5.52615	0.05708	0.30243	97.84584	20.64442	-106.26506	994.33784
21.80900	93.60201	-5.49577	0.05754	0.30523	97.82602	20.73814	-107.21743	994.23560
21.90900	93.60779	-5.46510	0.05798	0.30803	97.80611	20.83183	-108.16971	994.13244
22.00900	93.61361	-5.43416	0.05843	0.31080	97.78611	20.92550	-109.12189	994.02838
22.10900	93.61948	-5.40294	0.05886	0.31357	97.76602	21.01916	-110.07397	993.92340
22.20900	93.62538	-5.37145	0.05929	0.31633	97.74584	21.11279	-111.02595	993.81751
22.30900	93.63133	-5.33968	0.05972	0.31907	97.72558	21.20641	-111.97783	993.71071
22.40900	93.63733	-5.30763	0.06014	0.32181	97.70522	21.30001	-112.92960	993.60299
22.50900	93.64336	-5.27531	0.06055	0.32453	97.68477	21.39358	-113.88127	993.49437
22.60900	93.64944	-5.24273	0.06096	0.32724	97.66423	21.48714	-114.83283	993.38483
22.70900	93.65555	-5.20987	0.06137	0.32995	97.64361	21.58068	-115.78430	993.27438
22.80900	93.66171	-5.17674	0.06177	0.33264	97.62289	21.67420	-116.73565	993.16302
22.90900	93.66791	-5.14334	0.06216	0.33532	97.60209	21.76769	-117.68690	993.05075
23.00900	93.67414	-5.10967	0.06255	0.33799	97.58119	21.86117	-118.63803	992.93757
23.10900	93.68042	-5.07574	0.06293	0.34065	97.56021	21.95463	-119.58906	992.82348
23.20900	93.68673	-5.04154	0.06331	0.34330	97.53913	22.04807	-120.53999	992.70847
23.30900	93.69308	-5.00708	0.06368	0.34594	97.51797	22.14149	-121.49079	992.59256
23.40900	93.69947	-4.97236	0.06405	0.34857	97.49672	22.23488	-122.44149	992.47573
23.50900	93.70589	-4.93737	0.06442	0.35119	97.47538	22.32826	-123.39208	992.35800
23.60900	93.71235	-4.90212	0.06478	0.35380	97.45394	22.42162	-124.34255	992.23935
23.70900	93.71884	-4.86661	0.06513	0.35640	97.43242	22.51495	-125.29291	992.11979
23.80900	93.72537	-4.83084	0.06548	0.35899	97.41081	22.60827	-126.24315	991.99933
23.90900	93.73194	-4.79481	0.06582	0.36157	97.38911	22.70156	-127.19328	991.87795
24.00900	93.73854	-4.75853	0.06617	0.36414	97.36732	22.79484	-128.14329	991.75566
24.10900	93.74517	-4.72198	0.06650	0.36671	97.34544	22.88809	-129.09319	991.63247
24.20900	93.75184	-4.68518	0.06683	0.36926	97.32348	22.98132	-130.04296	991.50836
24.30900	93.75854	-4.64813	0.06716	0.37180	97.30142	23.07453	-130.99262	991.38334
24.40900	93.76527	-4.61082	0.06748	0.37434	97.27927	23.16772	-131.94215	991.25742
24.50900	93.77203	-4.57326	0.06780	0.37687	97.25704	23.26089	-132.89157	991.13058
24.60900	93.77883	-4.53545	0.06811	0.37938	97.23471	23.35404	-133.84086	991.00284
24.70900	93.78566	-4.49739	0.06842	0.38189	97.21230	23.44716	-134.79003	990.87418
24.80900	93.79251	-4.45907	0.06873	0.38439	97.18979	23.54027	-135.73908	990.74462
24.90900	93.79940	-4.42051	0.06903	0.38689	97.16720	23.63335	-136.68800	990.61415
25.00900	93.80632	-4.38170	0.06932	0.38937	97.14452	23.72641	-137.63679	990.48277
25.10900	93.81327	-4.34264	0.06962	0.39184	97.12175	23.81945	-138.58546	990.35048
25.20900	93.82024	-4.30333	0.06991	0.39431	97.09889	23.91246	-139.53401	990.21728
25.30900	93.82725	-4.26377	0.07019	0.39677	97.07594	24.00546	-140.48242	990.08317
25.40900	93.83428	-4.22397	0.07047	0.39922	97.05290	24.09843	-141.43071	989.94816
25.50900	93.84134	-4.18393	0.07075	0.40166	97.02977	24.19138	-142.37886	989.81223
25.60900	93.84843	-4.14364	0.07102	0.40409	97.00656	24.28431	-143.32689	989.67540
25.70900	93.85555	-4.10311	0.07129	0.40652	96.98325	24.37722	-144.27478	989.53766
25.80900	93.86269	-4.06234	0.07155	0.40894	96.95986	24.47010	-145.22255	989.39902
25.90900	93.86986	-4.02132	0.07181	0.41135	96.93637	24.56297	-146.17017	989.25946
26.00900	93.87705	-3.98007	0.07207	0.41375	96.91280	24.65580	-147.11767	989.11900
26.10900	93.88427	-3.93858	0.07232	0.41614	96.88914	24.74862	-148.06503	988.97763
26.20900	93.89151	-3.89684	0.07257	0.41853	96.86539	24.84141	-149.01225	988.83535
26.30900	93.89878	-3.85487	0.07281	0.42091	96.84155	24.93419	-149.95934	988.69216
26.40900	93.90607	-3.81266	0.07305	0.42328	96.81763	25.02693	-150.90629	988.54807
26.50900	93.91339	-3.77021	0.07329	0.42565	96.79361	25.11966	-151.85310	988.40307
26.60900	93.92073	-3.72753	0.07352	0.42800	96.76950	25.21236	-152.79977	988.25717
26.70900	93.92810	-3.68461	0.07375	0.43036	96.74531	25.30504	-153.74630	988.11036
26.80900	93.93548	-3.64146	0.07398	0.43270	96.72103	25.39770	-154.69269	987.96264
26.90900	93.94289	-3.59807	0.07420	0.43503	96.69666	25.49033	-155.63894	987.81401
27.00900	93.95032	-3.55445	0.07442	0.43736	96.67220	25.58294	-156.58505	987.66448
27.10900	93.95778	-3.51060	0.07464	0.43968	96.64765	25.67552	-157.53101	987.51404
27.20900	93.96525	-3.46652	0.07485	0.44200	96.62301	25.76809	-158.47682	987.36270
27.30900	93.97275	-3.42220	0.07506	0.44431	96.59828	25.86062	-159.42250	987.21045
27.40900	93.98026	-3.37765	0.07526	0.44661	96.57347	25.95314	-160.36802	987.05729
27.50900	93.98780	-3.33288	0.07546	0.44890	96.54856	26.04563	-161.31340	986.90323
27.60900	93.99535	-3.28787	0.07566	0.45119	96.52357	26.13810	-162.25863	986.74826
27.70900	94.00293	-3.24264	0.07586	0.45347	96.49849	26.23054	-163.20371	986.59239
27.80900	94.01052	-3.19718	0.07605	0.45575	96.47332	26.32296	-164.14864	986.43562
27.90900	94.01814	-3.15149	0.07623	0.45802	96.44806	26.41535	-165.09343	986.27793
28.00900	94.02577	-3.10558	0.07642	0.46028	96.42272	26.50772	-166.03806	986.11935
28.10900	94.03342	-3.05944	0.07660	0.46253	96.39728	26.60007	-166.98253	985.95985
28.20900	94.04109	-3.01307	0.07678	0.46478	96.37176	26.69239	-167.92686	985.79946
28.30900	94.04878	-2.96648	0.07695	0.46702	96.34615	26.78469	-168.87103	985.63816
28.40900	94.05648	-2.91967	0.07712	0.46926	96.32045	26.87696	-169.81504	985.47595
28.50900	94.06420	-2.87263	0.07729	0.47149	96.29466	26.96921	-170.75890	985.31284
28.60900	94.07194	-2.82537	0.07746	0.47372	96.26878	27.06143	-171.70260	985.14883
28.70900	94.07969	-2.77789	0.07762	0.47593	96.24282	27.15363	-172.64615	984.98391
28.80900	94.08746	-2.73018	0.07778	0.47815	96.21677	27.24581	-173.58954	984.81809
28.90900	94.09525	-2.68226	0.07793	0.48035	96.19062	27.33795	-174.53276	984.65137
29.00900	94.10305	-2.63411	0.07808	0.48255	96.16439	27.43008	-175.47583	984.48374
29.10900	94.11087	-2.58575	0.07823	0.48475	96.13808	27.52218	-176.41874	984.31521
29.20900	94.11870	-2.53716	0.07838	0.48693	96.11167	27.61425	-177.36148	984.14577
29.30900	94.12654	-2.48836	0.07852	0.48912	96.08518	27.70630	-178.30407	983.97544
29.40900	94.13440	-2.43934	0.07866	0.49129	96.05859	27.79832	-179.24648	983.80420
