0	0	0	7.06681	7.07532
0.05	0.353341	0.278963	7.06681	5.57926
0.1	0.706681	0.498083	7.06681	4.38241
0.15	1.06002	0.669329	7.06681	3.42492
0.2	1.41336	0.802276	7.06681	2.65894
0.25	1.7667	0.904584	7.06681	2.04615
0.3	2.12004	0.98238	7.06681	1.55592
0.35	2.47338	1.04057	7.06681	1.16374
0.4	2.82672	1.08307	7.06681	0.84999
0.45	3.18006	1.11302	7.06681	0.598992
0.5	3.53341	1.13293	7.06681	0.398193
0.55	3.88675	1.1448	7.06681	0.237555
0.6	4.24009	1.15026	7.06681	0.109044
0.65	4.59343	1.15057	7.06681	0.00623506
0.7	4.94677	1.14677	7.06681	-0.076012
0.75	5.30011	1.13968	7.06681	-0.14181
0.8	5.65345	1.12995	7.06681	-0.194448
0.85	6.00679	1.11813	7.06681	-0.236558
0.9	6.36013	1.10461	7.06681	-0.270246
0.95	6.71347	1.08975	7.06681	-0.297197
1	7.06681	1.07382	7.06681	-0.318758
1.05	7.42015	1.05702	7.06681	-0.336006
1.1	7.77349	1.03953	7.06681	-0.349805
1.15	8.12683	1.02148	7.06681	-0.360844
1.2	8.48017	1.003	7.06681	-0.369675
1.25	8.83351	0.984162	7.06681	-0.37674
1.3	9.18685	0.965043	7.06681	-0.382392
1.35	9.54019	0.945697	7.06681	-0.386914
1.4	9.89354	0.926171	7.06681	-0.390531
1.45	10.2469	0.906499	7.06681	-0.393425
1.5	10.6002	0.886712	7.06681	-0.39574
1.55	10.9536	0.866833	7.06681	-0.397592
1.6	11.3069	0.846879	7.06681	-0.399073
1.65	11.6602	0.826866	7.06681	-0.400259
1.7	12.0136	0.806806	7.06681	-0.401207
1.75	12.3669	0.786708	7.06681	-0.401966
1.8	12.7203	0.766579	7.06681	-0.402572
1.85	13.0736	0.746426	7.06681	-0.403058
1.9	13.4269	0.726254	7.06681	-0.403446
1.95	13.7803	0.706066	7.06681	-0.403757
2	14.1336	0.685866	7.06681	-0.404006
2.05	14.487	0.665655	7.06681	-0.404205
2.1	14.8403	0.645437	7.06681	-0.404364
2.15	15.1936	0.625213	7.06681	-0.404491
2.2	15.547	0.604983	7.06681	-0.404593
2.25	15.9003	0.584749	7.06681	-0.404674
2.3	16.2537	0.564512	7.06681	-0.404739
2.35	16.607	0.544273	7.06681	-0.404791
2.4	16.9603	0.524031	7.06681	-0.404833
2.45	17.3137	0.503788	7.06681	-0.404867
2.5	17.667	0.483543	7.06681	-0.404893
2.55	18.0204	0.463297	7.06681	-0.404915
2.6	18.3737	0.443051	7.06681	-0.404932
2.65	18.727	0.422803	7.06681	-0.404945
2.7	19.0804	0.402556	7.06681	-0.404956
2.75	19.4337	0.382307	7.06681	-0.404965
2.8	19.7871	0.362059	7.06681	-0.404972
2.85	20.1404	0.34181	7.06681	-0.404978
2.9	20.4938	0.321561	7.06681	-0.404982
2.95	20.8471	0.301312	7.06681	-0.404986
3	21.2004	0.281062	7.06681	-0.404989
3.05	21.5538	0.260813	7.06681	-0.404991
3.1	21.9071	0.240563	7.06681	-0.404993
3.15	22.2605	0.220313	7.06681	-0.404994
3.2	22.6138	0.200063	7.06681	-0.404995
3.25	22.9671	0.179814	7.06681	-0.404996
3.3	23.3205	0.159564	7.06681	-0.404997
3.35	23.6738	0.139314	7.06681	-0.404998
3.4	24.0272	0.119064	7.06681	-0.404998
3.45	24.3805	0.0988141	7.06681	-0.404998
3.5	24.7338	0.0785642	7.06681	-0.404999
3.55	25.0872	0.0583142	7.06681	-0.404999
3.6	25.4405	0.0380643	7.06681	-0.404999
3.65	25.7939	0.0178143	7.06681	-0.404999
