0.00000	0.00000	0.00000
0.05263	-nan	0.03145
0.10526	-nan	0.06460
0.15789	-nan	0.09954
0.21053	-nan	0.13637
0.26316	-nan	0.17519
0.31579	-nan	0.21611
0.36842	-nan	0.25924
0.42105	-nan	0.30470
0.47368	-nan	0.35262
0.52632	-nan	0.40313
0.57895	-nan	0.45636
0.63158	-nan	0.51248
0.68421	-nan	0.57162
0.73684	-nan	0.63396
0.78947	-nan	0.69967
0.84211	-nan	0.76894
0.89474	-nan	0.84194
0.94737	-nan	0.91889
1.00000	1.00000	1.00000
